game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,schednote,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,first_down_with,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC33,"V,1,10,V33","29,1,167",rush,NA,"RUSH:28,V32, TACK:94",M. London rush for loss of 1 yard to the CC32 (K. Brauns).,"V,2,11,V32",NA,0,NA,0,33,45,29,V,CC,"KO,4,00:00,33","DOWNS,4,00:00,32",4,-1,0:00,KO,4,00:00,CC33,DOWNS,4,00:00,CC32,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,11,CC32,"V,2,11,V32","29,2,168",pass,NA,"PASS:12,B,10,* BRUP:6",J. Weinreich pass incomplete to J. Schlesinger (K. Ruta).,"V,3,11,V32",NA,0,NA,0,33,45,29,V,CC,"KO,4,00:00,33","DOWNS,4,00:00,32",4,-1,0:00,KO,4,00:00,CC33,DOWNS,4,00:00,CC32,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,11,CC32,"V,3,11,V32","29,3,169",pass,NA,"PASS:12,B,11,*",J. Weinreich pass incomplete to N. Aarass.,"V,4,11,V32",NA,0,NA,0,33,45,29,V,CC,"KO,4,00:00,33","DOWNS,4,00:00,32",4,-1,0:00,KO,4,00:00,CC33,DOWNS,4,00:00,CC32,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,11,CC32,"V,4,11,V32","29,4,170",NA,00:00,TOUT:V T:00:00,"Timeout Cologne Centurions, clock 00:00.","V,4,11,V32",NA,0,NA,0,33,45,29,V,CC,"KO,4,00:00,33","DOWNS,4,00:00,32",4,-1,0:00,KO,4,00:00,CC33,DOWNS,4,00:00,CC32,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,11,CC32,"V,4,11,V32","29,5,171",pass,NA,"PASS:12,B,1,*",J. Weinreich pass incomplete to Q. Pounds.,"H,1,10,V32",NA,0,NA,0,33,45,29,V,CC,"KO,4,00:00,33","DOWNS,4,00:00,32",4,-1,0:00,KO,4,00:00,CC33,DOWNS,4,00:00,CC32,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC32,"H,1,10,V32","30,1,172",pass,NA,"PASS:2,I,16,*",L. O'Connor pass incomplete to W. Zieba.,"H,2,10,V32",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,10,CC32,"H,2,10,V32","30,2,173",rush,NA,"RUSH:25,V19, TACK:55","P. Pasqualini rush for 13 yards to the CC19, 1ST DOWN PW (J. Voelker).","H,1,10,V19",rush,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC19,"H,1,10,V19","30,3,174",pass,NA,"PASS:2,D,40,* PEN:V,12,A,TM,V14,N","L. O'Connor pass incomplete to K. Starcyweski, dropped pass, PENALTY CC 12 men on the field 5 yards to the CC14.","H,1,5,V14",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,5,CC14,"H,1,5,V14","30,4,175",penalty,NA,"PEN:H,FS,A,65,V19,N",PENALTY PW false start (K. Piatek) 5 yards to the CC19.,"H,1,10,V19",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC19,"H,1,10,V19","30,5,176",rush,NA,"RUSH:25,V01, TACK:55","P. Pasqualini rush for 18 yards to the CC1, 1ST DOWN PW (J. Voelker).","H,1,0,V01",rush,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,CC01,"H,1,0,V01","30,6,177",rush,NA,"RUSH:25,V03, TACK:9",P. Pasqualini rush for loss of 2 yards to the CC3 (C. Ezeala).,"H,2,0,V03",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,0,CC03,"H,2,0,V03","30,7,178",penalty,NA,"PASS:2,I,23,* PEN:H,HO,A,13,V13,N NOPLAY:","L. O'Connor pass incomplete to J. Mazan, PENALTY PW holding (D. Kwiatkowski) 10 yards to the CC13, NO PLAY.","H,2,0,V13",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,0,CC13,"H,2,0,V13","30,8,179",pass,NA,"PASS:2,C,15,V10 TACK:44",L. O'Connor pass complete to B. Dziedzic for 3 yards to the CC10 (M. Kensy).,"H,3,0,V10",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,0,CC10,"H,3,0,V10","30,9,180",pass,NA,"PASS:2,I,15,*",L. O'Connor pass incomplete to B. Dziedzic.,"H,4,0,V10",NA,0,NA,0,33,45,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,4,0,CC10,"H,4,0,V10","30,10,181",field_goal,00:00,"FGA:11,26,G T:00:00","D. Panczyszyn field goal attempt from 26 GOOD, clock 00:00.","H,1,0,H35",NA,0,NA,1,33,48,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW35,"H,1,0,H35","30,11,182",kick_off,NA,"KO:85,V07 RET:1,V41 TACK:31,3","O. Wypych kickoff 58 yards to the CC7, Q. Pounds return 34 yards to the CC41 (S. Romanowski;S. Jarmolkowicz).","V,1,10,V41",NA,0,NA,0,33,48,30,H,PW,"DOWNS,4,00:00,68","FG,4,00:00,90",8,22,0:00,DOWNS,4,00:00,CC32,FG,4,00:00,CC10,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC41,"V,1,10,V41","31,1,183",rush,NA,"RUSH:28,V43, TACK:TM",M. London rush for 2 yards to the CC43 (TEAM).,"V,2,8,V43",NA,0,NA,0,33,48,31,V,CC,"KO,4,00:00,41","TD,4,00:00,100",3,59,0:00,KO,4,00:00,CC41,TD,4,00:00,PW00,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,8,CC43,"V,2,8,V43","31,2,184",pass,NA,"PASS:12,C,10,H38 OB:","J. Weinreich pass complete to J. Schlesinger for 19 yards to the PW38, 1ST DOWN CC, out-of-bounds.","V,1,10,H38",pass,1,NA,0,33,48,31,V,CC,"KO,4,00:00,41","TD,4,00:00,100",3,59,0:00,KO,4,00:00,CC41,TD,4,00:00,PW00,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,PW38,"V,1,10,H38","31,3,185",pat,00:00,"RUSH:28,H00, T:00:00 PAT:K,2,M","M. London rush for 38 yards to the PW0, 1ST DOWN CC, TOUCHDOWN, clock 00:00, D. Schuhmacher kick attempt failed.","V,1,0,V35",rush,0,NA,1,39,48,31,V,CC,"KO,4,00:00,41","TD,4,00:00,100",3,59,0:00,KO,4,00:00,CC41,TD,4,00:00,PW00,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,CC35,"V,1,0,V35","31,4,186",kick_off,NA,"KO:2,V47 RET:16,V47","D. Schuhmacher kickoff 12 yards to the CC47, W. Zieba return 0 yards to the CC47.","H,1,10,V47",NA,0,NA,0,39,48,31,V,CC,"KO,4,00:00,41","TD,4,00:00,100",3,59,0:00,KO,4,00:00,CC41,TD,4,00:00,PW00,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC47,"H,1,10,V47","32,1,187",rush,NA,"RUSH:25,V47, TACK:91",P. Pasqualini rush for no gain to the CC47 (R. Sellung).,"H,2,10,V47",NA,0,NA,0,39,48,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,10,CC47,"H,2,10,V47","32,2,188",rush,NA,"RUSH:25,V13, OB: TACK:24","P. Pasqualini rush for 34 yards to the CC13, 1ST DOWN PW, out-of-bounds (D. Jacobs).","H,1,10,V13",rush,1,NA,0,39,48,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC13,"H,1,10,V13","32,3,189",rush,NA,"RUSH:13,V04, TACK:24",D. Kwiatkowski rush for 9 yards to the CC4 (D. Jacobs).,"H,2,1,V04",NA,0,NA,0,39,48,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,1,CC04,"H,2,1,V04","32,4,190",rush,00:00,"RUSH:23,V00, T:00:00","J. Mazan rush for 4 yards to the CC0, 1ST DOWN PW, TOUCHDOWN, clock 00:00.","H,1,10,V15",rush,0,NA,1,39,54,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC15,"H,1,10,V15","32,5,191",penalty,NA,"PEN:H,FS,A,70,V20,N",PENALTY PW false start (M. Stajer) 5 yards to the CC20.,"H,1,15,V20",NA,0,NA,0,39,54,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,15,CC20,"H,1,15,V20","32,6,192",pat,NA,"PAT:K,11,G",D. Panczyszyn kick attempt good.,"H,1,0,H35",NA,0,NA,1,39,55,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW35,"H,1,0,H35","32,7,193",kick_off,NA,"KO:85,V27 RET:1,V43 TACK:49","O. Wypych kickoff 38 yards to the CC27, Q. Pounds return 16 yards to the CC43 (K. Oldak).","V,1,10,V43",NA,0,NA,0,39,55,32,H,PW,"KO,4,00:00,53","TD,0,00:00,100",4,47,0:00,KO,4,00:00,CC47,TD,0,00:00,CC00,1
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC43,"V,1,10,V43","33,1,194",rush,NA,"RUSH:4,V43, TACK:8",G. Ngovo rush for no gain to the CC43 (H. Ogrodowczyk).,"V,2,10,V43",NA,0,NA,0,39,55,33,V,CC,"KO,4,00:00,43","DOWNS,0,00:00,51",4,8,0:00,KO,4,00:00,CC43,DOWNS,0,00:00,PW49,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,10,CC43,"V,2,10,V43","33,2,195",rush,NA,"RUSH:4,V44, TACK:56,99",G. Ngovo rush for 1 yard to the CC44 (K. Pawlak;R. Rosolek).,"V,3,9,V44",NA,0,NA,0,39,55,33,V,CC,"KO,4,00:00,43","DOWNS,0,00:00,51",4,8,0:00,KO,4,00:00,CC43,DOWNS,0,00:00,PW49,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,9,CC44,"V,3,9,V44","33,3,196",rush,NA,"RUSH:26,V41, TACK:TM,TM",A. Frisch rush for loss of 3 yards to the CC41 (TEAM;TEAM).,"V,4,12,V41",NA,0,NA,0,39,55,33,V,CC,"KO,4,00:00,43","DOWNS,0,00:00,51",4,8,0:00,KO,4,00:00,CC43,DOWNS,0,00:00,PW49,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,12,CC41,"V,4,12,V41","33,4,197",penalty,NA,"PEN:V,FS,D",PENALTY CC false start declined.,"V,4,12,V41",NA,0,NA,0,39,55,33,V,CC,"KO,4,00:00,43","DOWNS,0,00:00,51",4,8,0:00,KO,4,00:00,CC43,DOWNS,0,00:00,PW49,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,12,CC41,"V,4,12,V41","33,5,198",pass,NA,"PASS:12,C,87,H49 TACK:19",J. Weinreich pass complete to F. Eichhorn for 10 yards to the PW49 (D. Piatkowski).,"H,1,10,H49",NA,0,NA,0,39,55,33,V,CC,"KO,4,00:00,43","DOWNS,0,00:00,51",4,8,0:00,KO,4,00:00,CC43,DOWNS,0,00:00,PW49,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW49,"H,1,10,H49","34,1,199",rush,NA,"RUSH:2,H47,",L. O'Connor rush for loss of 2 yards to the PW47.,"H,2,12,H47",NA,0,NA,0,39,55,34,H,PW,"DOWNS,4,00:00,49","HALF,4,00:00,45",2,-4,0:00,DOWNS,4,00:00,PW49,HALF,4,00:00,PW45,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,12,PW47,"H,2,12,H47","34,2,200",rush,NA,"RUSH:2,H45,",L. O'Connor rush for loss of 2 yards to the PW45.,"H,3,14,H45",NA,0,NA,0,39,55,34,H,PW,"DOWNS,4,00:00,49","HALF,4,00:00,45",2,-4,0:00,DOWNS,4,00:00,PW49,HALF,4,00:00,PW45,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,14,PW45,"H,3,14,H45","34,3,201",NA,00:00,HALF: T:00:00,"End of game, clock 00:00.","H,3,14,H45",NA,0,NA,0,39,55,34,H,PW,"DOWNS,4,00:00,49","HALF,4,00:00,45",2,-4,0:00,DOWNS,4,00:00,PW49,HALF,4,00:00,PW45,NA
