game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK28,"H,1,10,V28","20,7,155","PEN:V,PF,A,7,V14,1","PENALTY LK personal foul (B, Tchiyoko) 14 yards to the LK14, 1ST DOWN SS.","H,1,10,V14",penalty,penalty,0,24,19,NA,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK14,"H,1,10,V14","20,8,156","RUSH:41,V14, TACK:33,45",B. Yankson rush for no gain to the LK14 (P.Meissner;K. Kitchens).,"H,2,10,V14",rush,NA,0,24,19,NA,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,2,10,LK14,"H,2,10,V14","20,9,157","PASS:2,I,14,*",A. Ellis pass incomplete to L. Geyer.,"H,3,10,V14",pass,NA,0,24,19,NA,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,3,10,LK14,"H,3,10,V14","20,10,158","RUSH:41,V10, TACK:40",B. Yankson rush for 4 yards to the LK10 (O. Rohnebak).,"H,4,6,V10",rush,NA,0,24,19,NA,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,4,6,LK10,"H,4,6,V10","20,11,159",TOUT:H T:05:48,"Timeout Stuttgart Surge, clock 05:48.","H,4,6,V10",NA,NA,0,24,19,05:48,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,4,6,LK10,"H,4,6,V10","20,12,160","PASS:2,I,18,*",A. Ellis pass incomplete to P. Steigerwald.,"V,1,10,V10",pass,NA,0,24,19,NA,NA,0,20,H,SS,"PUNT,4,10:10,13","DOWNS,4,05:41,90",9,77,4:29,PUNT,4,10:10,SS13,DOWNS,4,05:41,LK10,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,LK10,"V,1,10,V10","21,1,161",{DRIVE}:05:41,LEIPZIG KINGS drive start at 05:41.,"V,1,10,V10",NA,NA,0,24,19,05:41,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,LK10,"V,1,10,V10","21,2,162","RUSH:2,V15, TACK:45,99",J. Aguemon rush for 5 yards to the LK15 (N. Hamulic;S.Vardar).,"V,2,5,V15",rush,NA,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,2,5,LK15,"V,2,5,V15","21,3,163","PASS:15,C,12,V23 TACK:20","T. van Duijn pass complete to J. Awini for 8 yards to the LK23, 1ST DOWN LK (D. Warren).","V,1,10,V23",pass,pass,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,LK23,"V,1,10,V23","21,4,164","PASS:15,I,TM,*",T. van Duijn pass incomplete.,"V,2,10,V23",pass,NA,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,2,10,LK23,"V,2,10,V23","21,5,165","PASS:15,C,2,V26 TACK:30",T. van Duijn pass complete to J. Aguemon for 3 yards to the LK26 (T. Becker).,"V,3,7,V26",pass,NA,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,3,7,LK26,"V,3,7,V26","21,6,166","PASS:15,I,12,* BRUP:42",T. van Duijn pass incomplete to J. Awini (B. Zachary).,"V,4,7,V26",pass,NA,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,4,7,LK26,"V,4,7,V26","21,7,167","PUNT:1,V35 RET:TM,V35","J. Templar punt 9 yards to the LK35, TEAM return 0 yards to the LK35.","H,1,10,V35",punt,NA,0,24,19,NA,NA,0,21,V,LK,"DOWNS,4,05:41,10","PUNT,4,03:19,26",5,16,2:22,DOWNS,4,05:41,LK10,PUNT,4,03:19,LK26,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK35,"H,1,10,V35","22,1,168",{DRIVE}:03:19,STUTTGART SURGE drive start at 03:19.,"H,1,10,V35",NA,NA,0,24,19,03:19,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK35,"H,1,10,V35","22,2,169","PEN:H,OTM,A,TM,V35,N",PENALTY SS OTM 0 yards to the LK35.,"H,1,10,V35",penalty,NA,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK35,"H,1,10,V35","22,3,170","PEN:H,ILM,A,TM,V45,N",PENALTY SS ILM 10 yards to the LK45.,"H,1,20,V45",penalty,NA,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,20,LK45,"H,1,20,V45","22,4,171","PASS:2,C,5,V21 TACK:40,28","A. Ellis pass complete to D. Meza for 24 yards to the LK21, 1ST DOWN SS (O. Rohnebak;J. Dietze).","H,1,10,V21",pass,pass,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK21,"H,1,10,V21","22,5,172","RUSH:41,V11, TACK:5,50","B. Yankson rush for 10 yards to the LK11, 1ST DOWN SS (M.Bausch;J.Schultes).","H,1,10,V11",rush,rush,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK11,"H,1,10,V11","22,6,173","RUSH:41,V14, TACK:45",B. Yankson rush for loss of 3 yards to the LK14 (K. Kitchens).,"H,2,13,V14",rush,NA,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,2,13,LK14,"H,2,13,V14","22,7,174","PASS:2,I,TM,*",A. Ellis pass incomplete.,"H,3,13,V14",pass,NA,0,24,19,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,3,13,LK14,"H,3,13,V14","22,8,175","PASS:2,C,5,V00 T:01:04","A. Ellis pass complete to D. Meza for 14 yards to the LK0, 1ST DOWN SS, TOUCHDOWN, clock 01:04.","H,1,10,V15",pass,pass,1,24,25,01:04,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK15,"H,1,10,V15","22,9,176",TOUT:H T:01:04,"Timeout Stuttgart Surge, clock 01:04.","H,1,10,V15",NA,NA,0,24,25,01:04,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,LK15,"H,1,10,V15","22,10,177","PAT:R,41,G",B. Yankson rush attempt good.,"H,1,0,H35",pat,NA,1,24,27,NA,NA,0,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,0,SS35,"H,1,0,H35","22,11,178","KO:3,V10 OB: SPOT:V,V40,Y","T. Bronn kickoff 55 yards to the LK10, out-of-bounds, LK ball on LK40.","V,1,10,V40",kick_off,NA,0,24,27,NA,NA,1,22,H,SS,"PUNT,4,03:19,65","TD,4,01:04,100",5,35,2:15,PUNT,4,03:19,LK35,TD,4,01:04,LK00,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,LK40,"V,1,10,V40","23,1,179",{DRIVE}:01:04,LEIPZIG KINGS drive start at 01:04.,"V,1,10,V40",NA,NA,0,24,27,01:04,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,LK40,"V,1,10,V40","23,2,180","PASS:15,C,8,H49","T. van Duijn pass complete to A. Jalloh for 11 yards to the SS49, 1ST DOWN LK.","V,1,10,H49",pass,pass,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,SS49,"V,1,10,H49","23,3,181","PEN:V,FST,A,TM,V46,N",PENALTY LK FST 5 yards to the LK46.,"V,1,15,V46",penalty,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,15,LK46,"V,1,15,V46","23,4,182","PASS:15,C,6,H47 TACK:44",T. van Duijn pass complete to T. Knuettel for 7 yards to the SS47 (J. Mbala).,"V,2,8,H47",pass,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,2,8,SS47,"V,2,8,H47","23,5,183","PASS:15,C,12,H38 TACK:30","T. van Duijn pass complete to J. Awini for 9 yards to the SS38, 1ST DOWN LK (T. Becker).","V,1,10,H38",pass,pass,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,SS38,"V,1,10,H38","23,6,184",TOUT:V T:00:42,"Timeout Leipzig Kings, clock 00:42.","V,1,10,H38",NA,NA,0,24,27,00:42,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,SS38,"V,1,10,H38","23,7,185","PASS:15,I,6,* BRUP:32",T. van Duijn pass incomplete to T. Knuettel (J. Ludwig-M.).,"V,2,10,H38",pass,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,2,10,SS38,"V,2,10,H38","23,8,186","PASS:15,C,2,H24 TACK:44","T. van Duijn pass complete to J. Aguemon for 14 yards to the SS24, 1ST DOWN LK (J. Mbala).","V,1,10,H24",pass,pass,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,SS24,"V,1,10,H24","23,9,187",TOUT:V T:00:28,"Timeout Leipzig Kings, clock 00:28.","V,1,10,H24",NA,NA,0,24,27,00:28,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,1,10,SS24,"V,1,10,H24","23,10,188","PASS:15,C,8,H22",T. van Duijn pass complete to A. Jalloh for 2 yards to the SS22.,"V,2,8,H22",pass,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,2,8,SS22,"V,2,8,H22","23,11,189","PASS:15,C,8,H15 OB:","T. van Duijn pass complete to A. Jalloh for 7 yards to the SS15, out-of-bounds.","V,3,1,H15",pass,NA,0,24,27,NA,NA,1,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,3,1,SS15,"V,3,1,H15","23,12,190",TOUT:V T:00:12,"Timeout Leipzig Kings, clock 00:12.","V,3,1,H15",NA,NA,0,24,27,00:12,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,3,1,SS15,"V,3,1,H15","23,13,191","PASS:15,I,6,*",T. van Duijn pass incomplete to T. Knuettel.,"V,4,1,H15",pass,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,LK,4,1,SS15,"V,4,1,H15","23,14,192","PASS:15,I,8,*",T. van Duijn pass incomplete to A. Jalloh.,"H,1,10,H15",pass,NA,0,24,27,NA,NA,0,23,V,LK,"KO,4,01:04,40","DOWNS,4,00:03,85",9,45,1:01,KO,4,01:04,LK40,DOWNS,4,00:03,SS15,1
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,SS15,"H,1,10,H15","24,1,193",{DRIVE}:00:03,STUTTGART SURGE drive start at 00:03.,"H,1,10,H15",NA,NA,0,24,27,00:03,NA,0,24,H,SS,"DOWNS,4,00:03,15","HALF,4,00:00,14",1,-1,0:03,DOWNS,4,00:03,SS15,HALF,4,00:00,SS14,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,1,10,SS15,"H,1,10,H15","24,2,194","RUSH:2,H14,",A. Ellis rush for loss of 1 yard to the SS14.,"H,2,11,H14",rush,NA,0,24,27,NA,NA,0,24,H,SS,"DOWNS,4,00:03,15","HALF,4,00:00,14",1,-1,0:03,DOWNS,4,00:03,SS15,HALF,4,00:00,SS14,NA
2021_04_LK_SS,LK,SS,Leipzig Kings,Stuttgart Surge,7/11/2021,Stuttgart,Gazi-Stadion,15:00,18:06,Y,03:06,1595,22 c,NO WIND,cloudy,Z.Hamiko,D.Clemence,R.Lewis,A.Nagel,J.Scott,N. Lakowitz,A.Flaisch,SS,2,11,SS14,"H,2,11,H14","24,3,195",HALF: T:00:00,"End of game, clock 00:00.","H,2,11,H14",NA,NA,0,24,27,00:00,NA,0,24,H,SS,"DOWNS,4,00:03,15","HALF,4,00:00,14",1,-1,0:03,DOWNS,4,00:03,SS15,HALF,4,00:00,SS14,NA
