game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,nitegame,duration,attend,temp,wind,weather,ref,ump,line,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,turnover,score,away_score_post,home_score_post,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,HD46,"H,1,10,H46","23,11,168","RUSH:10,V49, OB: TACK:22","J. Clark rush for 5 yards to the BD49, out-of-bounds (L. Frecha).","H,2,5,V49",rush,NA,NA,NA,0,17,16,1,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,5,BD49,"H,2,5,V49","23,12,169","RUSH:32,V46, TACK:7,53",J. Hummel rush for 3 yards to the BD46 (M. Tavarres;J. Tricas).,"H,3,2,V46",rush,NA,NA,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,3,2,BD46,"H,3,2,V46","23,13,170","RUSH:10,V39, TACK:53","J. Clark rush for 7 yards to the BD39, 1ST DOWN HD (J. Tricas).","H,1,10,V39",rush,NA,rush,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD39,"H,1,10,V39","23,14,171","RUSH:32,V37, TACK:7",J. Hummel rush for 2 yards to the BD37 (M. Tavarres).,"H,2,8,V37",rush,NA,NA,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,8,BD37,"H,2,8,V37","23,15,172","PASS:10,C,81,V28 TACK:27","J. Clark pass complete to K. Ofori for 9 yards to the BD28, 1ST DOWN HD (A. Vera).","H,1,10,V28",pass,NA,pass,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD28,"H,1,10,V28","23,16,173","RUSH:32,V00, T:06:55 PEN:H,HO,A,12,V18,1 NOPLAY:","J. Hummel rush for 28 yards to the BD0, clock 06:55, PENALTY HD holding (J. Madin Cerezo) 10 yards to the BD18, 1ST DOWN HD, NO PLAY.","H,1,10,V18",penalty,06:55,penalty,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD18,"H,1,10,V18","23,17,174","RUSH:10,V18, OB: TACK:7","J. Clark rush for no gain to the BD18, out-of-bounds (M. Tavarres).","H,2,10,V18",rush,NA,NA,NA,0,17,16,1,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,10,BD18,"H,2,10,V18","23,18,175","RUSH:32,V23, TACK:7",J. Hummel rush for loss of 5 yards to the BD23 (M. Tavarres).,"H,3,15,V23",rush,NA,NA,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,3,15,BD23,"H,3,15,V23","23,19,176","PASS:10,C,12,V15 TACK:22",J. Clark pass complete to J. Madin Cerezo for 8 yards to the BD15 (L. Frecha).,"H,4,7,V15",pass,NA,NA,NA,0,17,16,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,4,7,BD15,"H,4,7,V15","23,20,177","FGA:4,32,G T:04:53","P. Andersen field goal attempt from 32 GOOD, clock 04:53.","H,1,0,H35",field_goal,04:53,NA,NA,1,17,19,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,0,HD35,"H,1,0,H35","23,21,178","KO:4,V00 TB:","P. Andersen kickoff 65 yards to the BD0, touchback.","V,1,10,V25",kick_off,NA,NA,NA,0,17,19,0,23,H,HD,"INT,4,14:51,23","FG,4,04:53,85",16,62,9:58,INT,4,14:51,HD23,FG,4,04:53,BD15,1
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,1,10,BD25,"V,1,10,V25","24,1,179",{DRIVE}:04:49,BARCELONA DRAGONS drive start at 04:49.,"V,1,10,V25",NA,04:49,NA,NA,0,17,19,0,24,V,BD,"KO,4,04:49,25","PUNT,4,04:17,25",3,0,0:32,KO,4,04:49,BD25,PUNT,4,04:17,BD25,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,1,10,BD25,"V,1,10,V25","24,2,180","PASS:1,I,88,*",Z. Edwards pass incomplete to R. Alarcon.,"V,2,10,V25",pass,NA,NA,NA,0,17,19,0,24,V,BD,"KO,4,04:49,25","PUNT,4,04:17,25",3,0,0:32,KO,4,04:49,BD25,PUNT,4,04:17,BD25,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,2,10,BD25,"V,2,10,V25","24,3,181","PASS:1,I,88,* BRUP:28",Z. Edwards pass incomplete to R. Alarcon (B. Maruschke).,"V,3,10,V25",pass,NA,NA,NA,0,17,19,0,24,V,BD,"KO,4,04:49,25","PUNT,4,04:17,25",3,0,0:32,KO,4,04:49,BD25,PUNT,4,04:17,BD25,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,3,10,BD25,"V,3,10,V25","24,4,182","PASS:1,I,88,*",Z. Edwards pass incomplete to R. Alarcon.,"V,4,10,V25",pass,NA,NA,NA,0,17,19,0,24,V,BD,"KO,4,04:49,25","PUNT,4,04:17,25",3,0,0:32,KO,4,04:49,BD25,PUNT,4,04:17,BD25,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,4,10,BD25,"V,4,10,V25","24,5,183","PUNT:18,H50 OB:","C. Manser punt 25 yards to the 50 yardline, out-of-bounds.","H,1,10,H50",punt,NA,NA,NA,0,17,19,1,24,V,BD,"KO,4,04:49,25","PUNT,4,04:17,25",3,0,0:32,KO,4,04:49,BD25,PUNT,4,04:17,BD25,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,HD50,"H,1,10,H50","25,1,184",{DRIVE}:04:17,HAMBURG SEA DEVILS drive start at 04:17.,"H,1,10,H50",NA,04:17,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,HD50,"H,1,10,H50","25,2,185","RUSH:34,V44, TACK:7",J. Ampaw rush for 6 yards to the BD44 (M. Tavarres).,"H,2,4,V44",rush,NA,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,4,BD44,"H,2,4,V44","25,3,186","PASS:10,I,16,* PEN:V,OD,D PEN:V,RP,A,90,V29,1 NOPLAY:","J. Clark pass incomplete to L. Kusterer, PENALTY BD offside defense declined, PENALTY BD roughing passer (A. Fernandez) 15 yards to the BD29, 1ST DOWN HD, NO PLAY.","H,1,10,V29",penalty,NA,penalty,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD29,"H,1,10,V29","25,4,187","PASS:10,S,TM,V30 SACK:90",J. Clark sacked for loss of 1 yard to the BD30 (A. Fernandez).,"H,2,11,V30",pass,NA,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,11,BD30,"H,2,11,V30","25,5,188",TOUT:V T:03:18,"Timeout Barcelona Dragons, clock 03:18.","H,2,11,V30",NA,03:18,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,11,BD30,"H,2,11,V30","25,6,189","RUSH:34,V29, TACK:7,55",J. Ampaw rush for 1 yard to the BD29 (M. Tavarres;I. Guiterrez).,"H,3,10,V29",rush,NA,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,3,10,BD29,"H,3,10,V29","25,7,190",TOUT:V T:03:11,"Timeout Barcelona Dragons, clock 03:11.","H,3,10,V29",NA,03:11,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,3,10,BD29,"H,3,10,V29","25,8,191","RUSH:10,V29, TACK:45",J. Clark rush for no gain to the BD29 (A. Gonzalez).,"H,4,10,V29",rush,NA,NA,NA,0,17,19,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,4,10,BD29,"H,4,10,V29","25,9,192","FGA:4,46,G T:02:22","P. Andersen field goal attempt from 46 GOOD, clock 02:22.","H,1,0,H35",field_goal,02:22,NA,NA,1,17,22,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,0,HD35,"H,1,0,H35","25,10,193","KO:4,V00 TB:","P. Andersen kickoff 65 yards to the BD0, touchback.","V,1,10,V25",kick_off,NA,NA,NA,0,17,22,0,25,H,HD,"PUNT,4,04:17,50","FG,4,02:22,71",5,21,1:55,PUNT,4,04:17,HD50,FG,4,02:22,BD29,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,1,10,BD25,"V,1,10,V25","26,1,194",{DRIVE}:02:22,BARCELONA DRAGONS drive start at 02:22.,"V,1,10,V25",NA,02:22,NA,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,1,10,BD25,"V,1,10,V25","26,2,195","PASS:1,C,25,V30 TACK:28",Z. Edwards pass complete to N. Lester for 5 yards to the BD30 (B. Maruschke).,"V,2,5,V30",pass,NA,NA,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,2,5,BD30,"V,2,5,V30","26,3,196","PASS:1,C,5,V37 TACK:40","Z. Edwards pass complete to J. Constant for 7 yards to the BD37, 1ST DOWN BD (M. Spiegel).","V,1,10,V37",pass,NA,pass,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,1,10,BD37,"V,1,10,V37","26,4,197","PASS:1,S,TM,V32 SACK:95",Z. Edwards sacked for loss of 5 yards to the BD32 (E. Yeboah).,"V,2,15,V32",pass,NA,NA,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,2,15,BD32,"V,2,15,V32","26,5,198","RUSH:1,V26,",Z. Edwards rush for loss of 6 yards to the BD26.,"V,3,21,V26",rush,NA,NA,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,3,21,BD26,"V,3,21,V26","26,6,199","PASS:1,C,15,V34 TACK:27",Z. Edwards pass complete to M. Flores for 8 yards to the BD34 (L. Mueller).,"V,4,13,V34",pass,NA,NA,NA,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,BD,4,13,BD34,"V,4,13,V34","26,7,200","PASS:1,X,52,V40 RET:52,V40","Z. Edwards pass intercepted by A. Mati at the BD40, A. Mati return 0 yards to the BD40.","H,1,10,V40",pass,NA,NA,I,0,17,22,0,26,V,BD,"KO,4,02:22,25","INT,4,00:11,34",6,9,2:11,KO,4,02:22,BD25,INT,4,00:11,BD34,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD40,"H,1,10,V40","27,1,201",{DRIVE}:00:11,HAMBURG SEA DEVILS drive start at 00:11.,"H,1,10,V40",NA,00:11,NA,NA,0,17,22,0,27,H,HD,"INT,4,00:11,60","HALF,4,00:00,58",1,-2,0:11,INT,4,00:11,BD40,HALF,4,00:00,BD42,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,1,10,BD40,"H,1,10,V40","27,2,202","RUSH:10,V42,",J. Clark rush for loss of 2 yards to the BD42.,"H,2,12,V42",rush,NA,NA,NA,0,17,22,0,27,H,HD,"INT,4,00:11,60","HALF,4,00:00,58",1,-2,0:11,INT,4,00:11,BD40,HALF,4,00:00,BD42,NA
2021_07_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,7/31/2021,Hamburg,Stadion Hoheluft,18:00,21:00,Y,03:00,0,18 deg.C,NA,Rainy,T. Denker,M. Kattilus,M. Berger,D. Jurzyk,M. Hoffmann,E. Christensen,H. Horak,H. Horak,HD,2,12,BD42,"H,2,12,V42","27,3,203",HALF: T:00:00,"End of game, clock 00:00.","H,2,12,V42",NA,00:00,NA,NA,0,17,22,0,27,H,HD,"INT,4,00:11,60","HALF,4,00:00,58",1,-2,0:11,INT,4,00:11,BD40,HALF,4,00:00,BD42,NA
