game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,clock,turnover,oob,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,5,BD31,"H,2,5,V31","8,7,68","PASS:2,I,18,* PEN:V,DPI,A,20,V10,1 NOPLAY:","A. Ellis pass incomplete to P. Steigerwald, PENALTY BD DPI (L. Masero) 21 yards to the BD10, 1ST DOWN SS, NO PLAY.","H,1,0,V10",penalty,penalty,NA,NA,0,0,7,3,8,H,SS,"KO,2,13:20,53","INT,2,09:59,91",6,38,3:21,KO,2,13:20,BD47,INT,2,09:59,BD09,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,0,BD10,"H,1,0,V10","8,8,69","RUSH:41,V09, TACK:3",B. Yankson rush for 1 yard to the BD9 (A. Jimenez).,"H,2,0,V09",rush,NA,NA,NA,0,0,7,3,8,H,SS,"KO,2,13:20,53","INT,2,09:59,91",6,38,3:21,KO,2,13:20,BD47,INT,2,09:59,BD09,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,0,BD09,"H,2,0,V09","8,9,70","PASS:2,X,20,V00 RET:20,V20","A. Ellis pass intercepted by L. Masero at the BD0, L. Masero return 20 yards to the BD20.","V,1,10,V20",pass,NA,NA,I,0,0,7,3,8,H,SS,"KO,2,13:20,53","INT,2,09:59,91",6,38,3:21,KO,2,13:20,BD47,INT,2,09:59,BD09,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD20,"V,1,10,V20","9,1,71",{DRIVE}:09:59,BARCELONA DRAGONS drive start at 09:59.,"V,1,10,V20",NA,NA,09:59,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD20,"V,1,10,V20","9,2,72","RUSH:5,V27, TACK:92",J. Constant rush for 7 yards to the BD27 (T. Burkhardt).,"V,2,3,V27",rush,NA,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,2,3,BD27,"V,2,3,V27","9,3,73","PEN:H,DOF,A,42,V32,1","PENALTY SS DOF (Z. Blair) 5 yards to the BD32, 1ST DOWN BD.","V,1,10,V32",penalty,penalty,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD32,"V,1,10,V32","9,4,74","PASS:1,C,5,V47","Z. Edwards pass complete to J. Constant for 15 yards to the BD47, 1ST DOWN BD.","V,1,10,V47",pass,pass,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD47,"V,1,10,V47","9,5,75","RUSH:3,V48, TACK:42",A. Jimenez rush for 1 yard to the BD48 (Z. Blair).,"V,2,9,V48",rush,NA,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,2,9,BD48,"V,2,9,V48","9,6,76","PASS:1,S,TM,V46 SACK:42",Z. Edwards sacked for loss of 2 yards to the BD46 (Z. Blair).,"V,3,11,V46",pass,NA,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,3,11,BD46,"V,3,11,V46","9,7,77","PEN:V,PF,A,57,V40,N",PENALTY BD personal foul (E. Nunez) 6 yards to the BD40.,"V,3,17,V40",penalty,NA,NA,NA,0,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,3,17,BD40,"V,3,17,V40","9,8,78","PUNT:8,H24 OB:","G. Tavecchio punt 36 yards to the SS24, out-of-bounds.","H,1,10,H24",punt,NA,NA,NA,1,0,7,3,9,V,BD,"INT,2,09:59,20","PUNT,2,06:41,40",4,20,3:18,INT,2,09:59,BD20,PUNT,2,06:41,BD40,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,SS24,"H,1,10,H24","10,1,79",{DRIVE}:06:41,STUTTGART SURGE drive start at 06:41.,"H,1,10,H24",NA,NA,06:41,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,SS24,"H,1,10,H24","10,2,80","PEN:H,OTM,A,34,H19,N",PENALTY SS OTM (S. Kiraz) 5 yards to the SS19.,"H,1,15,H19",penalty,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,15,SS19,"H,1,15,H19","10,3,81","RUSH:41,H21, TACK:93",B. Yankson rush for 2 yards to the SS21 (A. Pinheiro).,"H,2,13,H21",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,13,SS21,"H,2,13,H21","10,4,82","PASS:2,S,TM,H14 SACK:73",A. Ellis sacked for loss of 7 yards to the SS14 (S. Bowen).,"H,3,20,H14",pass,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,3,20,SS14,"H,3,20,H14","10,5,83","RUSH:2,H14, TACK:73,90",A. Ellis rush for no gain to the SS14 (S. Bowen;A. Fernandez).,"H,4,20,H14",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,4,20,SS14,"H,4,20,H14","10,6,84","PEN:V,RRK,A,7,H29,1 PEN:V,UNS,A,7,H44,1 NOPLAY:","PENALTY BD RRK (M. Tavarres) 15 yards to the SS29, 1ST DOWN SS, PENALTY BD UNS (M. Tavarres) 15 yards to the SS44, 1ST DOWN SS, NO PLAY.","H,1,10,H44",penalty,penalty,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,SS44,"H,1,10,H44","10,7,85","RUSH:41,H49, TACK:49",B. Yankson rush for 5 yards to the SS49 (S. Castaner).,"H,2,5,H49",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,5,SS49,"H,2,5,H49","10,8,86","RUSH:41,V48, TACK:99",B. Yankson rush for 3 yards to the BD48 (Y. Rivero).,"H,3,2,V48",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,3,2,BD48,"H,3,2,V48","10,9,87","RUSH:6,H49, TACK:45",J. Moukouri rush for loss of 3 yards to the SS49 (A. Posito).,"H,4,5,H49",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,4,5,SS49,"H,4,5,H49","10,10,88","PEN:V,ILH,A,7,V46,1 PEN:V,DSQ,A,7,V36,1 NOPLAY:","PENALTY BD ILH (M. Tavarres) 5 yards to the BD46, 1ST DOWN SS, PENALTY BD disqualification (M. Tavarres) 10 yards to the BD36, 1ST DOWN SS, NO PLAY.","H,1,10,V36",penalty,penalty,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,BD36,"H,1,10,V36","10,11,89","RUSH:6,V31, TACK:2",J. Moukouri rush for 5 yards to the BD31 (G. Prati).,"H,2,5,V31",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,5,BD31,"H,2,5,V31","10,12,90","RUSH:6,V29, TACK:93",J. Moukouri rush for 2 yards to the BD29 (A. Pinheiro).,"H,3,3,V29",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,3,3,BD29,"H,3,3,V29","10,13,91","PASS:2,I,5,*",A. Ellis pass incomplete to D. Meza.,"H,4,3,V29",pass,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,4,3,BD29,"H,4,3,V29","10,14,92","RUSH:2,V16, TACK:49","A. Ellis rush for 13 yards to the BD16, 1ST DOWN SS (S. Castaner).","H,1,10,V16",rush,rush,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,BD16,"H,1,10,V16","10,15,93","PASS:2,I,5,*",A. Ellis pass incomplete to D. Meza.,"H,2,10,V16",pass,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,2,10,BD16,"H,2,10,V16","10,16,94","RUSH:2,V18, FUMB:H,V18,2","A. Ellis rush for loss of 2 yards to the BD18, fumble by A. Ellis recovered by SS A. Ellis at BD18.","H,3,12,V18",rush,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,3,12,BD18,"H,3,12,V18","10,17,95","PASS:2,I,5,*",A. Ellis pass incomplete to D. Meza.,"H,4,12,V18",pass,NA,NA,NA,0,0,7,3,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,4,12,BD18,"H,4,12,V18","10,18,96","FGA:10,38,G T:00:05","J. Hauser field goal attempt from 38 GOOD, clock 00:05.","H,1,0,H35",field_goal,NA,00:05,NA,0,1,7,6,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,0,SS35,"H,1,0,H35","10,19,97","KO:10,V08 RET:5,V27 TACK:54","J. Hauser kickoff 57 yards to the BD8, J. Constant return 19 yards to the BD27 (C. Laessing).","V,1,10,V27",kick_off,NA,NA,NA,0,0,7,6,10,H,SS,"PUNT,2,06:41,24","FG,2,00:05,82",14,58,6:36,PUNT,2,06:41,SS24,FG,2,00:05,BD18,1
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD27,"V,1,10,V27","11,1,98",{DRIVE}:00:00 HALF: T:00:00,"BARCELONA DRAGONS drive start at 00:00, end of half, clock 00:00.","V,1,10,V27",NA,NA,00:00,NA,0,0,7,6,11,V,BD,"KO,2,00:00,27","HALF,2,00:00,27",0,0,0:00,KO,2,00:00,BD27,HALF,2,00:00,BD27,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD27,"V,1,10,V27","11,2,99","Q:3 T:15:00 SPOT:H,H35,N","Start of 3rd quarter, clock 15:00, SS ball on SS35.","H,1,10,H35",NA,NA,15:00,NA,0,0,7,6,11,V,BD,"KO,2,00:00,27","HALF,2,00:00,27",0,0,0:00,KO,2,00:00,BD27,HALF,2,00:00,BD27,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,SS,1,10,SS35,"H,1,10,H35","11,3,100","KO:10,V05 RET:5,V21","J. Hauser kickoff 60 yards to the BD5, J. Constant return 16 yards to the BD21.","V,1,10,V21",kick_off,NA,NA,NA,0,0,7,6,11,V,BD,"KO,2,00:00,27","HALF,2,00:00,27",0,0,0:00,KO,2,00:00,BD27,HALF,2,00:00,BD27,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD21,"V,1,10,V21","12,1,101",{DRIVE}:15:00,BARCELONA DRAGONS drive start at 15:00.,"V,1,10,V21",NA,NA,15:00,NA,0,0,7,6,12,V,BD,"KO,3,15:00,21","PUNT,3,13:36,20",3,-1,1:24,KO,3,15:00,BD21,PUNT,3,13:36,BD20,NA
2021_09_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,8/15/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,03:05,1500,27 C,no wind,partly cloudy,Z. Hamiko,E. Sumner,R. Lewis,S. Richardson,A. Gurbiersch,N. Lakowitz,A. Flaisch-J.,BD,1,10,BD21,"V,1,10,V21","12,2,102","PEN:V,ILB,A,TM,V11,1","PENALTY BD ILB 10 yards to the BD11, 1ST DOWN BD.","V,1,10,V11",penalty,penalty,NA,NA,0,0,7,6,12,V,BD,"KO,3,15:00,21","PUNT,3,13:36,20",3,-1,1:24,KO,3,15:00,BD21,PUNT,3,13:36,BD20,NA
