game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,oob,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW43,"H,1,10,H43","10,3,102","Q:3 T:15:00 SPOT:V,V35,N","Start of 3rd quarter, clock 15:00, FG ball on FG35.","V,1,10,V35",NA,15:00,0,NA,0,20,0,NA,10,H,PW,"KO,2,00:00,43","HALF,2,00:00,43",0,0,0:00,KO,2,00:00,PW43,HALF,2,00:00,PW43,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG35,"V,1,10,V35","10,4,103","KO:19,H20 RET:24,H34 TACK:53,47","Nico Strahmann kickoff 45 yards to the PW20, William James return 14 yards to the PW34 (Daniel Josiah;Joshua Sauren).","H,1,10,H34",kick_off,NA,0,NA,0,20,0,NA,10,H,PW,"KO,2,00:00,43","HALF,2,00:00,43",0,0,0:00,KO,2,00:00,PW43,HALF,2,00:00,PW43,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW34,"H,1,10,H34","11,1,104",{DRIVE}:14:51,PANTHERS WROCLAW drive start at 14:51.,"H,1,10,H34",NA,14:51,0,NA,0,20,0,NA,11,H,PW,"KO,3,14:51,34","FUMB,3,14:04,39",3,5,0:47,KO,3,14:51,PW34,FUMB,3,14:04,PW39,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW34,"H,1,10,H34","11,2,105","PASS:2,I,12,* BRUP:56",Lokas O´Connor pass incomplete to KaVontee Turpin (Sebast. Silva Gomez).,"H,2,10,H34",pass,NA,0,NA,0,20,0,NA,11,H,PW,"KO,3,14:51,34","FUMB,3,14:04,39",3,5,0:47,KO,3,14:51,PW34,FUMB,3,14:04,PW39,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,10,PW34,"H,2,10,H34","11,3,106","RUSH:25,H40, TACK:41,46",Philieas Pasqualini rush for 6 yards to the PW40 (Sebastian Gauthier;Osaruonamen Ogbevoen).,"H,3,4,H40",rush,NA,0,NA,0,20,0,NA,11,H,PW,"KO,3,14:51,34","FUMB,3,14:04,39",3,5,0:47,KO,3,14:51,PW34,FUMB,3,14:04,PW39,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,4,PW40,"H,3,4,H40","11,4,107","RUSH:4,H36, FORCE:56 FUMB:V,H39,56","William Lloyd rush for loss of 4 yards to the PW36, fumble forced by Sebast. Silva Gomez, fumble by William Lloyd recovered by FG Sebast. Silva Gomez at PW39.","V,1,10,H39",rush,NA,0,NA,0,20,0,F,11,H,PW,"KO,3,14:51,34","FUMB,3,14:04,39",3,5,0:47,KO,3,14:51,PW34,FUMB,3,14:04,PW39,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW39,"V,1,10,H39","12,1,108",{DRIVE}:14:04,FRANKFURT GALAXY drive start at 14:04.,"V,1,10,H39",NA,14:04,0,NA,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW39,"V,1,10,H39","12,2,109","PASS:7,I,13,*",Jakeb Sullivan pass incomplete to Marvin Rutsch.,"V,2,10,H39",pass,NA,0,NA,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,10,PW39,"V,2,10,H39","12,3,110","RUSH:22,H36, TACK:97",Gerald Ameln rush for 3 yards to the PW36 (Lukasz Gembara).,"V,3,7,H36",rush,NA,0,NA,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,7,PW36,"V,3,7,H36","12,4,111","PASS:7,C,11,H18 TACK:19,28","Jakeb Sullivan pass complete to Anthony Mahoungou for 18 yards to the PW18, 1ST DOWN FG (Daniel Piatkowski;Pierre Courageaux).","V,1,10,H18",pass,NA,0,pass,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW18,"V,1,10,H18","12,5,112","RUSH:22,H16, TACK:97",Gerald Ameln rush for 2 yards to the PW16 (Lukasz Gembara).,"V,2,8,H16",rush,NA,0,NA,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,8,PW16,"V,2,8,H16","12,6,113","PASS:7,I,82,*",Jakeb Sullivan pass incomplete to Hendrik Schwarz.,"V,3,8,H16",pass,NA,0,NA,0,20,0,NA,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,8,PW16,"V,3,8,H16","12,7,114","PASS:7,X,4,H05 RET:4,H15 TACK:7","Jakeb Sullivan pass intercepted by William Lloyd at the PW5, William Lloyd return 10 yards to the PW15 (Jakeb Sullivan).","H,1,10,H15",pass,NA,0,NA,0,20,0,I,12,V,FG,"FUMB,3,14:04,61","INT,3,11:51,84",6,23,2:13,FUMB,3,14:04,PW39,INT,3,11:51,PW16,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW15,"H,1,10,H15","13,1,115",{DRIVE}:11:51,PANTHERS WROCLAW drive start at 11:51.,"H,1,10,H15",NA,11:51,0,NA,0,20,0,NA,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW15,"H,1,10,H15","13,2,116","RUSH:12,H19, TACK:94",KaVontee Turpin rush for 4 yards to the PW19 (Cedric Udegbe).,"H,2,6,H19",rush,NA,0,NA,0,20,0,NA,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,6,PW19,"H,2,6,H19","13,3,117","PASS:2,C,15,H47 OB:","Lokas O´Connor pass complete to Bartosz Dziedzic for 28 yards to the PW47, 1ST DOWN PW, out-of-bounds.","H,1,10,H47",pass,NA,1,pass,0,20,0,NA,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW47,"H,1,10,H47","13,4,118","PASS:2,C,18,H49 TACK:43",Lokas O´Connor pass complete to Adrian Grodecki for 2 yards to the PW49 (Jonathan Silva Gomez).,"H,2,8,H49",pass,NA,0,NA,0,20,0,NA,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,8,PW49,"H,2,8,H49","13,5,119","PASS:2,I,23,* BRUP:41",Lokas O´Connor pass incomplete to Jakub Mazan (Sebastian Gauthier).,"H,3,8,H49",pass,NA,0,NA,0,20,0,NA,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,8,PW49,"H,3,8,H49","13,6,120","PASS:2,X,14,V42 RET:14,H00 T:09:46","Lokas O´Connor pass intercepted by Joshua Poznanski at the FG42, Joshua Poznanski return 58 yards to the PW0, TOUCHDOWN, clock 09:46.","V,1,10,H15",pass,09:46,0,NA,1,26,0,I,13,H,PW,"INT,3,11:51,15","INT,3,09:46,49",5,34,2:05,INT,3,11:51,PW15,INT,3,09:46,PW49,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW15,"V,1,10,H15","14,1,121","PAT:K,42,F",Max Ebsen kick attempt failed (fumbled).,"V,1,0,V35",pat,NA,0,NA,0,26,0,NA,14,V,FG,"INT,3,09:46,100","TD,3,09:46,100",0,0,0:00,INT,3,09:46,PW00,TD,3,09:46,PW00,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,0,FG35,"V,1,0,V35","14,2,122","KO:42,H16 RET:5,H29 TACK:20,85","Max Ebsen kickoff 49 yards to the PW16, Goran Zec return 13 yards to the PW29 (Steffen Olschok;Markus Hachenberg).","H,1,10,H29",kick_off,NA,0,NA,0,26,0,NA,14,V,FG,"INT,3,09:46,100","TD,3,09:46,100",0,0,0:00,INT,3,09:46,PW00,TD,3,09:46,PW00,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW29,"H,1,10,H29","15,1,123",{DRIVE}:09:38,PANTHERS WROCLAW drive start at 09:38.,"H,1,10,H29",NA,09:38,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW29,"H,1,10,H29","15,2,124","PASS:2,I,25,*",Lokas O´Connor pass incomplete to Philieas Pasqualini.,"H,2,10,H29",pass,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,10,PW29,"H,2,10,H29","15,3,125","PASS:2,B,7,* BRUP:46",Lokas O´Connor pass incomplete to Jakub Wasiel (Osaruonamen Ogbevoen).,"H,3,10,H29",pass,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,10,PW29,"H,3,10,H29","15,4,126","PASS:2,C,18,H43 TACK:29","Lokas O´Connor pass complete to Adrian Grodecki for 14 yards to the PW43, 1ST DOWN PW (Marius Riepe).","H,1,10,H43",pass,NA,0,pass,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW43,"H,1,10,H43","15,5,127","PASS:2,D,82,*","Lokas O´Connor pass incomplete to Przemyslaw Banat, dropped pass.","H,2,10,H43",pass,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,10,PW43,"H,2,10,H43","15,6,128","PEN:H,FS,A,69,H38,N",PENALTY PW false start (Eduardo Gonzalez) 5 yards to the PW38.,"H,2,15,H38",penalty,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,15,PW38,"H,2,15,H38","15,7,129","PASS:2,C,7,V48 TACK:14,29",Lokas O´Connor pass complete to Jakub Wasiel for 14 yards to the FG48 (Joshua Poznanski;Marius Riepe).,"H,3,1,V48",pass,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,1,FG48,"H,3,1,V48","15,8,130","PASS:2,I,23,* BRUP:25",Lokas O´Connor pass incomplete to Jakub Mazan (Benji Barnes).,"H,4,1,V48",pass,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,4,1,FG48,"H,4,1,V48","15,9,131",TOUT:V T:07:55,"Timeout Frankfurt Galaxy, clock 07:55.","H,4,1,V48",NA,07:55,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,4,1,FG48,"H,4,1,V48","15,10,132","RUSH:4,V48, TACK:46",William Lloyd rush for no gain to the FG48 (Osaruonamen Ogbevoen).,"V,1,10,V48",rush,NA,0,NA,0,26,0,NA,15,H,PW,"KO,3,09:38,29","DOWNS,3,07:44,52",7,23,1:54,KO,3,09:38,PW29,DOWNS,3,07:44,FG48,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG48,"V,1,10,V48","16,1,133",{DRIVE}:07:44,FRANKFURT GALAXY drive start at 07:44.,"V,1,10,V48",NA,07:44,0,NA,0,26,0,NA,16,V,FG,"DOWNS,3,07:44,48","FGA,3,03:36,78",9,30,4:08,DOWNS,3,07:44,FG48,FGA,3,03:36,PW22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG48,"V,1,10,V48","16,2,134","PEN:V,FS,A,77,V43,N",PENALTY FG false start (Yannic Kiehl) 5 yards to the FG43.,"V,1,15,V43",penalty,NA,0,NA,0,26,0,NA,16,V,FG,"DOWNS,3,07:44,48","FGA,3,03:36,78",9,30,4:08,DOWNS,3,07:44,FG48,FGA,3,03:36,PW22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,15,FG43,"V,1,15,V43","16,3,135","PASS:7,C,19,V48 TACK:49,19",Jakeb Sullivan pass complete to Nico Strahmann for 5 yards to the FG48 (Kacper Oldak;Daniel Piatkowski).,"V,2,10,V48",pass,NA,0,NA,0,26,0,NA,16,V,FG,"DOWNS,3,07:44,48","FGA,3,03:36,78",9,30,4:08,DOWNS,3,07:44,FG48,FGA,3,03:36,PW22,NA
