game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,oob,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,3,4,CC29,"V,3,4,H29","10,10,91","PASS:3,C,6,H20 TACK:34","M. Birdsong pass complete to T. Knuettel for 9 yards to the CC20, 1ST DOWN LK (T. Juengst).","V,1,10,H20",pass,NA,0,pass,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,CC20,"V,1,10,H20","10,11,92","RUSH:3,H12,",M. Birdsong rush for 8 yards to the CC12.,"V,2,2,H12",rush,NA,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,2,CC12,"V,2,2,H12","10,12,93",TOUT:V T:00:44,"Timeout Leipzig Kings, clock 00:44.","V,2,2,H12",NA,00:44,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,2,CC12,"V,2,2,H12","10,13,94","PASS:3,I,6,* PEN:V,HO,A,74,H22,N NOPLAY:","M. Birdsong pass incomplete to T. Knuettel, PENALTY LK holding (T. Bruetsch) 10 yards to the CC22, NO PLAY.","V,2,12,H22",penalty,NA,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,12,CC22,"V,2,12,H22","10,14,95","PASS:3,C,6,H07 TACK:29","M. Birdsong pass complete to T. Knuettel for 15 yards to the CC7, 1ST DOWN LK (M. Banjaqui).","V,1,0,H07",pass,NA,0,pass,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,CC07,"V,1,0,H07","10,15,96","PASS:3,C,2,H02 TACK:27",M. Birdsong pass complete to J. Aguemon for 5 yards to the CC2 (M. Richter).,"V,2,0,H02",pass,NA,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,0,CC02,"V,2,0,H02","10,16,97","PASS:3,I,TM,*",M. Birdsong pass incomplete.,"V,3,0,H02",pass,NA,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,3,0,CC02,"V,3,0,H02","10,17,98",TOUT:H T:00:07,"Timeout Cologne Centurions, clock 00:07.","V,3,0,H02",NA,00:07,0,NA,0,13,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,3,0,CC02,"V,3,0,H02","10,18,99","PASS:3,C,85,H00 T:00:01","M. Birdsong pass complete to A. Doroshev for 2 yards to the CC0, 1ST DOWN LK, TOUCHDOWN, clock 00:01.","V,1,0,H03",pass,00:01,0,pass,1,19,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,CC03,"V,1,0,H03","10,19,100","PAT:K,18,G",M. Ulbrich kick attempt good.,"V,1,0,V35",pat,NA,0,NA,1,20,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,LK35,"V,1,0,V35","10,20,101","KO:18,H32 DN:","M. Ulbrich kickoff 33 yards to the CC32, downed.","H,1,10,H32",kick_off,NA,0,NA,0,20,16,NA,10,H,CC,"PUNT,2,10:27,39","FGA,2,05:21,79",8,40,5:06,PUNT,2,10:27,CC39,FGA,2,05:21,LK21,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC32,"H,1,10,H32","11,1,102",{DRIVE}:00:00,COLOGNE CENTURIONS drive start at 00:00.,"H,1,10,H32",NA,00:00,0,NA,0,20,16,NA,11,V,LK,"FGA,2,05:21,29","TD,2,00:01,100",12,71,5:20,FGA,2,05:21,LK29,TD,2,00:01,CC00,1
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC32,"H,1,10,H32","11,2,103",HALF: T:00:00,"End of half, clock 00:00.","H,1,10,H32",NA,00:00,0,NA,0,20,16,NA,11,V,LK,"FGA,2,05:21,29","TD,2,00:01,100",12,71,5:20,FGA,2,05:21,LK29,TD,2,00:01,CC00,1
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC32,"H,1,10,H32","11,3,104",NA,.,"H,1,10,H32",NA,NA,0,NA,0,20,16,NA,11,V,LK,"FGA,2,05:21,29","TD,2,00:01,100",12,71,5:20,FGA,2,05:21,LK29,TD,2,00:01,CC00,1
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC32,"H,1,10,H32","11,4,105","Q:3 T:15:00 SPOT:V,V35,N","Start of 3rd quarter, clock 15:00, LK ball on LK35.","V,1,10,V35",NA,15:00,0,NA,0,20,16,NA,11,V,LK,"FGA,2,05:21,29","TD,2,00:01,100",12,71,5:20,FGA,2,05:21,LK29,TD,2,00:01,CC00,1
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,LK35,"V,1,10,V35","11,5,106","KO:18,H07 RET:5,H31 TACK:50","M. Ulbrich kickoff 58 yards to the CC7, P. Lenhardt return 24 yards to the CC31 (J. Schultes).","H,1,10,H31",kick_off,NA,0,NA,0,20,16,NA,11,V,LK,"FGA,2,05:21,29","TD,2,00:01,100",12,71,5:20,FGA,2,05:21,LK29,TD,2,00:01,CC00,1
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC31,"H,1,10,H31","12,1,107",{DRIVE}:14:53,COLOGNE CENTURIONS drive start at 14:53.,"H,1,10,H31",NA,14:53,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC31,"H,1,10,H31","12,2,108","RUSH:28,H31, TACK:33,56",M. London rush for no gain to the CC31 (P. Meissner;L. Leota).,"H,2,10,H31",rush,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,2,10,CC31,"H,2,10,H31","12,3,109","PASS:12,C,81,H36 TACK:7",J. Weinreich pass complete to V. Roediger for 5 yards to the CC36 (B. Tchiyoko).,"H,3,5,H36",pass,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,3,5,CC36,"H,3,5,H36","12,4,110","PASS:12,C,5,H44 TACK:7","J. Weinreich pass complete to P. Lenhardt for 8 yards to the CC44, 1ST DOWN CC (B. Tchiyoko).","H,1,10,H44",pass,NA,0,pass,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,CC44,"H,1,10,H44","12,5,111","RUSH:28,H50, TACK:21",M. London rush for 6 yards to the 50 yardline (D. Docal).,"H,2,4,H50",rush,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,2,4,CC50,"H,2,4,H50","12,6,112","RUSH:28,H50, TACK:50",M. London rush for no gain to the 50 yardline (J. Schultes).,"H,3,4,H50",rush,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,3,4,CC50,"H,3,4,H50","12,7,113","PASS:12,C,5,V34 TACK:50,7","J. Weinreich pass complete to P. Lenhardt for 16 yards to the LK34, 1ST DOWN CC (J. Schultes;B. Tchiyoko).","H,1,10,V34",pass,NA,0,pass,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,LK34,"H,1,10,V34","12,8,114","RUSH:28,V35, TACK:21,28",M. London rush for loss of 1 yard to the LK35 (D. Docal;J. Dietze).,"H,2,11,V35",rush,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,2,11,LK35,"H,2,11,V35","12,9,115","PASS:12,I,81,*",J. Weinreich pass incomplete to V. Roediger.,"H,3,11,V35",pass,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,3,11,LK35,"H,3,11,V35","12,10,116","PASS:12,S,TM,V40 SACK:56",J. Weinreich sacked for loss of 5 yards to the LK40 (L. Leota).,"H,4,16,V40",pass,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,4,16,LK40,"H,4,16,V40","12,11,117","PUNT:81,V00 TB:","V. Roediger punt 40 yards to the LK0, touchback.","V,1,10,V20",punt,NA,0,NA,0,20,16,NA,12,H,CC,"KO,2,00:00,32","HALF,2,00:00,32",0,0,0:00,KO,2,00:00,CC32,HALF,2,00:00,CC32,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,LK20,"V,1,10,V20","13,1,118",{DRIVE}:09:19,LEIPZIG KINGS drive start at 09:19.,"V,1,10,V20",NA,09:19,0,NA,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,LK20,"V,1,10,V20","13,2,119","RUSH:2,V23, TACK:44",J. Aguemon rush for 3 yards to the LK23 (M. Kensy).,"V,2,7,V23",rush,NA,0,NA,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,7,LK23,"V,2,7,V23","13,3,120","RUSH:3,V32, OB:","M. Birdsong rush for 9 yards to the LK32, 1ST DOWN LK, out-of-bounds.","V,1,10,V32",rush,NA,1,rush,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,LK32,"V,1,10,V32","13,4,121","PASS:3,I,6,*",M. Birdsong pass incomplete to T. Knuettel.,"V,2,10,V32",pass,NA,0,NA,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,10,LK32,"V,2,10,V32","13,5,122","RUSH:2,V43, TACK:27","J. Aguemon rush for 11 yards to the LK43, 1ST DOWN LK (M. Richter).","V,1,10,V43",rush,NA,0,rush,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,LK43,"V,1,10,V43","13,6,123","RUSH:2,H39, TACK:47","J. Aguemon rush for 18 yards to the CC39, 1ST DOWN LK (N. Liesen).","V,1,10,H39",rush,NA,0,rush,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,CC39,"V,1,10,H39","13,7,124","PEN:H,NZI,A,55,H34,N",PENALTY CC neutral zone infraction (M. Taylor) 5 yards to the CC34.,"V,1,5,H34",penalty,NA,0,NA,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,5,CC34,"V,1,5,H34","13,8,125","PASS:3,S,TM,H40 SACK:94,47",M. Birdsong sacked for loss of 6 yards to the CC40 (B. Cerimagic;N. Liesen).,"V,2,11,H40",pass,NA,0,NA,0,20,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,2,11,CC40,"V,2,11,H40","13,9,126","RUSH:2,H00, T:05:44","J. Aguemon rush for 40 yards to the CC0, 1ST DOWN LK, TOUCHDOWN, clock 05:44.","V,1,0,H03",rush,05:44,0,rush,1,26,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,CC03,"V,1,0,H03","13,10,127","PAT:P,28,X,55,N","J. Dietze pass attempt failed (intercepted), returned by M. Taylor - no score.","V,1,0,V35",pat,NA,0,NA,0,26,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,LK35,"V,1,0,V35","13,11,128","KO:18,H10 RET:24,V49 TACK:27","M. Ulbrich kickoff 55 yards to the CC10, D. Jacobs return 41 yards to the LK49 (T. Kulok).","H,1,10,V49",kick_off,NA,0,NA,0,26,16,NA,13,H,CC,"KO,3,14:53,31","PUNT,3,09:19,60",9,29,5:34,KO,3,14:53,CC31,PUNT,3,09:19,LK40,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,LK49,"H,1,10,V49","14,1,129",{DRIVE}:05:31,COLOGNE CENTURIONS drive start at 05:31.,"H,1,10,V49",NA,05:31,0,NA,0,26,16,NA,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,LK49,"H,1,10,V49","14,2,130","RUSH:28,V44, TACK:40",M. London rush for 5 yards to the LK44 (O. Rohnebak).,"H,2,5,V44",rush,NA,0,NA,0,26,16,NA,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,2,5,LK44,"H,2,5,V44","14,3,131","RUSH:28,V38, TACK:50,40","M. London rush for 6 yards to the LK38, 1ST DOWN CC (J. Schultes;O. Rohnebak).","H,1,10,V38",rush,NA,0,rush,0,26,16,NA,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,1,10,LK38,"H,1,10,V38","14,4,132","PASS:12,I,81,*",J. Weinreich pass incomplete to V. Roediger.,"H,2,10,V38",pass,NA,0,NA,0,26,16,NA,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,2,10,LK38,"H,2,10,V38","14,5,133","RUSH:28,V36, TACK:40",M. London rush for 2 yards to the LK36 (O. Rohnebak).,"H,3,8,V36",rush,NA,0,NA,0,26,16,NA,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,CC,3,8,LK36,"H,3,8,V36","14,6,134","PASS:12,F,TM,V41 SACK:45 FUMB:V,V41,45 +:45,H20","J. Weinreich sacked for loss of 5 yards to the LK41 (K. Kitchens), fumble by TEAM recovered by LK K. Kitchens at LK41, K. Kitchens for 39 yards to the CC20.","V,1,10,H20",pass,NA,0,NA,0,26,16,F,14,V,LK,"PUNT,3,09:19,20","TD,3,05:44,100",7,80,3:35,PUNT,3,09:19,LK20,TD,3,05:44,CC00,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,CC20,"V,1,10,H20","15,1,135","{DRIVE}:03:10 SPOT:V,H20,Y","LEIPZIG KINGS drive start at 03:10, LK ball on CC20.","V,1,10,H20",NA,03:10,0,NA,0,26,16,NA,15,H,CC,"KO,3,05:31,51","FUMB,3,03:10,59",5,8,2:21,KO,3,05:31,LK49,FUMB,3,03:10,LK41,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,10,CC20,"V,1,10,H20","15,2,136","PASS:3,C,10,H00 T:03:00","M. Birdsong pass complete to C. Roemer for 20 yards to the CC0, 1ST DOWN LK, TOUCHDOWN, clock 03:00.","V,1,0,H03",pass,03:00,0,pass,1,32,16,NA,15,H,CC,"KO,3,05:31,51","FUMB,3,03:10,59",5,8,2:21,KO,3,05:31,LK49,FUMB,3,03:10,LK41,NA
2021_10_LK_CC,LK,CC,Leipzig Kings,Cologne Centurions,8/21/2021,Cologne,Ostkampfbahn,15:04,17:50,Y,02:46,333,28,east,sunny,Thomas Denker,LK,1,0,CC03,"V,1,0,H03","15,3,137","PAT:P,3/12,G",M. Birdsong pass attempt to J. Awini good.,"V,1,0,V35",pat,NA,0,NA,1,34,16,NA,15,H,CC,"KO,3,05:31,51","FUMB,3,03:10,59",5,8,2:21,KO,3,05:31,LK49,FUMB,3,03:10,LK41,NA
