game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,oob,first_down_with,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,1,10,HD05,"H,1,10,H05","19,2,154","RUSH:34,H12, TACK:4",J. Ampaw rush for 7 yards to the HD12 (W. Lloyd).,"H,2,3,H12",rush,0,NA,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,2,3,HD12,"H,2,3,H12","19,3,155","RUSH:34,H20, TACK:24","J. Ampaw rush for 8 yards to the HD20, 1ST DOWN HD (W. James).","H,1,10,H20",rush,0,rush,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,1,10,HD20,"H,1,10,H20","19,4,156","RUSH:34,H18, TACK:57",J. Ampaw rush for loss of 2 yards to the HD18 (D. Tarnawski).,"H,2,12,H18",rush,0,NA,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,2,12,HD18,"H,2,12,H18","19,5,157","PASS:10,I,81,*",J. Clark pass incomplete to K. Ofori.,"H,3,12,H18",pass,0,NA,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,3,12,HD18,"H,3,12,H18","19,6,158","PASS:10,I,34,*",J. Clark pass incomplete to J. Ampaw.,"H,4,12,H18",pass,0,NA,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,4,12,HD18,"H,4,12,H18","19,7,159","PUNT:4,V28 RET:12,V44 TACK:94,52","P. Andersen punt 54 yards to the PW28, K. Turpin return 16 yards to the PW44 (B. Grube;A. Mati).","V,1,10,V44",punt,0,NA,0,30,24,NA,NA,19,H,HD,"INT,4,14:52,5","PUNT,4,12:42,18",5,13,2:10,INT,4,14:52,HD05,PUNT,4,12:42,HD18,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,PW44,"V,1,10,V44","20,1,160",{DRIVE}:12:42,PANTHERS WROCLAW drive start at 12:42.,"V,1,10,V44",NA,0,NA,0,30,24,12:42,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,PW44,"V,1,10,V44","20,2,161","PASS:2,C,16,H42 TACK:57","L. O'Connor pass complete to W. Zieba for 14 yards to the HD42, 1ST DOWN PW (D. Laporte).","V,1,10,H42",pass,0,pass,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,HD42,"V,1,10,H42","20,3,162","RUSH:25,H36, TACK:25,46",P. Pasqualini rush for 6 yards to the HD36 (C. Slater;D. Rotermel).,"V,2,4,H36",rush,0,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,4,HD36,"V,2,4,H36","20,4,163","RUSH:13,H33, TACK:43",D. Kwiatkowski rush for 3 yards to the HD33 (M. Boock).,"V,3,1,H33",rush,0,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,3,1,HD33,"V,3,1,H33","20,5,164","PASS:2,I,16,* BRUP:43",L. O'Connor pass incomplete to W. Zieba (M. Boock).,"V,4,1,H33",pass,0,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,4,1,HD33,"V,4,1,H33","20,6,165",TOUT:H T:10:42,"Timeout Hamburg Sea Devils, clock 10:42.","V,4,1,H33",NA,0,NA,0,30,24,10:42,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,4,1,HD33,"V,4,1,H33","20,7,166","RUSH:25,H24, TACK:25,22","P. Pasqualini rush for 9 yards to the HD24, 1ST DOWN PW (C. Slater;A. Astahin).","V,1,10,H24",rush,0,rush,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,HD24,"V,1,10,H24","20,8,167","PASS:2,I,12,* BRUP:23",L. O'Connor pass incomplete to K. Turpin (J. Rogers).,"V,2,10,H24",pass,0,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,10,HD24,"V,2,10,H24","20,9,168","RUSH:12,H15, OB:","K. Turpin rush for 9 yards to the HD15, out-of-bounds.","V,3,1,H15",rush,1,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,3,1,HD15,"V,3,1,H15","20,10,169","RUSH:25,H16, TACK:99",P. Pasqualini rush for loss of 1 yard to the HD16 (N. Imasuen).,"V,4,2,H16",rush,0,NA,0,30,24,NA,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,4,2,HD16,"V,4,2,H16","20,11,170","FGA:44,33,M,H23,L T:08:46","T. Leader field goal attempt from 33 MISSED - wide left, spot at HD23, clock 08:46.","H,1,10,H23",field_goal,0,NA,0,30,24,08:46,NA,20,V,PW,"PUNT,4,12:42,44","FGA,4,08:46,84",9,40,3:56,PUNT,4,12:42,PW44,FGA,4,08:46,HD16,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,1,10,HD23,"H,1,10,H23","21,1,171",{DRIVE}:08:46,HAMBURG SEA DEVILS drive start at 08:46.,"H,1,10,H23",NA,0,NA,0,30,24,08:46,NA,21,H,HD,"FGA,4,08:46,23","PUNT,4,06:36,31",3,8,2:10,FGA,4,08:46,HD23,PUNT,4,06:36,HD31,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,1,10,HD23,"H,1,10,H23","21,2,172","RUSH:32,H25, TACK:94,4",J. Hummel rush for 2 yards to the HD25 (K. Brauns;W. Lloyd).,"H,2,8,H25",rush,0,NA,0,30,24,NA,NA,21,H,HD,"FGA,4,08:46,23","PUNT,4,06:36,31",3,8,2:10,FGA,4,08:46,HD23,PUNT,4,06:36,HD31,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,2,8,HD25,"H,2,8,H25","21,3,173","RUSH:32,H28, TACK:94",J. Hummel rush for 3 yards to the HD28 (K. Brauns).,"H,3,5,H28",rush,0,NA,0,30,24,NA,NA,21,H,HD,"FGA,4,08:46,23","PUNT,4,06:36,31",3,8,2:10,FGA,4,08:46,HD23,PUNT,4,06:36,HD31,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,3,5,HD28,"H,3,5,H28","21,4,174","PASS:10,C,12,H31 TACK:4",J. Clark pass complete to J. Madin Cerezo for 3 yards to the HD31 (W. Lloyd).,"H,4,2,H31",pass,0,NA,0,30,24,NA,NA,21,H,HD,"FGA,4,08:46,23","PUNT,4,06:36,31",3,8,2:10,FGA,4,08:46,HD23,PUNT,4,06:36,HD31,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,HD,4,2,HD31,"H,4,2,H31","21,5,175","PUNT:4,V10 RET:12,V43 TACK:40","P. Andersen punt 59 yards to the PW10, K. Turpin return 33 yards to the PW43 (M. Spiegel).","V,1,10,V43",punt,0,NA,0,30,24,NA,NA,21,H,HD,"FGA,4,08:46,23","PUNT,4,06:36,31",3,8,2:10,FGA,4,08:46,HD23,PUNT,4,06:36,HD31,NA
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,PW43,"V,1,10,V43","22,1,176",{DRIVE}:06:36,PANTHERS WROCLAW drive start at 06:36.,"V,1,10,V43",NA,0,NA,0,30,24,06:36,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,PW43,"V,1,10,V43","22,2,177","PASS:2,S,TM,V34 SACK:99 PEN:H,UC,A,99,V48,1 NOPLAY:","L. O'Connor sacked for loss of 9 yards to the PW34 (N. Imasuen), PENALTY HD unsportsmanlike conduct (N. Imasuen) 5 yards to the PW48, 1ST DOWN PW, NO PLAY.","V,1,10,V48",penalty,0,penalty,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,PW48,"V,1,10,V48","22,3,178","RUSH:25,H46, TACK:97",P. Pasqualini rush for 6 yards to the HD46 (B. Tchouadje).,"V,2,4,H46",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,4,HD46,"V,2,4,H46","22,4,179","RUSH:25,H43, TACK:99,43",P. Pasqualini rush for 3 yards to the HD43 (N. Imasuen;M. Boock).,"V,3,1,H43",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,3,1,HD43,"V,3,1,H43","22,5,180","RUSH:25,H42, TACK:43,97","P. Pasqualini rush for 1 yard to the HD42, 1ST DOWN PW (M. Boock;B. Tchouadje).","V,1,10,H42",rush,0,rush,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,HD42,"V,1,10,H42","22,6,181",TOUT:V T:04:10,"Timeout Panthers Wroclaw, clock 04:10.","V,1,10,H42",NA,0,NA,0,30,24,04:10,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,HD42,"V,1,10,H42","22,7,182","PASS:2,C,12,H37 TACK:43",L. O'Connor pass complete to K. Turpin for 5 yards to the HD37 (M. Boock).,"V,2,5,H37",pass,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,5,HD37,"V,2,5,H37","22,8,183","RUSH:25,H29, TACK:22,57","P. Pasqualini rush for 8 yards to the HD29, 1ST DOWN PW (A. Astahin;D. Laporte).","V,1,10,H29",rush,0,rush,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,10,HD29,"V,1,10,H29","22,9,184","RUSH:25,H28, TACK:99",P. Pasqualini rush for 1 yard to the HD28 (N. Imasuen).,"V,2,9,H28",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,9,HD28,"V,2,9,H28","22,10,185","RUSH:25,H28, TACK:99",P. Pasqualini rush for no gain to the HD28 (N. Imasuen).,"V,3,9,H28",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,3,9,HD28,"V,3,9,H28","22,11,187","RUSH:25,H24, TACK:52",P. Pasqualini rush for 4 yards to the HD24 (A. Mati).,"V,4,5,H24",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,4,5,HD24,"V,4,5,H24","22,12,188",TOUT:V T:01:51,"Timeout Panthers Wroclaw, clock 01:51.","V,4,5,H24",NA,0,NA,0,30,24,01:51,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,4,5,HD24,"V,4,5,H24","22,13,189","RUSH:25,H07, TACK:22,52","P. Pasqualini rush for 17 yards to the HD7, 1ST DOWN PW (A. Astahin;A. Mati).","V,1,0,H07",rush,0,rush,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,0,HD07,"V,1,0,H07","22,14,190",TOUT:V T:01:03,"Timeout Panthers Wroclaw, clock 01:03.","V,1,0,H07",NA,0,NA,0,30,24,01:03,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,1,0,HD07,"V,1,0,H07","22,15,191","RUSH:25,H07, TACK:43,52",P. Pasqualini rush for no gain to the HD7 (M. Boock;A. Mati).,"V,2,0,H07",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,0,HD07,"V,2,0,H07","22,16,192",TOUT:H T:00:47,"Timeout Hamburg Sea Devils, clock 00:47.","V,2,0,H07",NA,0,NA,0,30,24,00:47,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,2,0,HD07,"V,2,0,H07","22,17,193","RUSH:2,H09,",L. O'Connor rush for loss of 2 yards to the HD9.,"V,3,0,H09",rush,0,NA,0,30,24,NA,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
2021_10_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,8/22/2021,Hamburg,Stadion Hoheluft,15:00,NA,Y,-,0,18 deg.C,NA,Rainy,M. Scholz,J. Poschlod,K. Haltermann,J. Scott,N. Lakowitz,A. Flaisch,H. Horak,H. Horak,PW,3,0,HD09,"V,3,0,H09","22,18,194",HALF: T:00:00,"End of game, clock 00:00.","V,3,0,H09",NA,0,NA,0,30,24,00:00,NA,22,V,PW,"PUNT,4,06:36,43","HALF,4,00:00,91",11,48,6:36,PUNT,4,06:36,PW43,HALF,4,00:00,HD09,1
