game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,oob,turnover,pcode,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,1,10,SS23,"V,1,10,V23","16,8,128","RUSH:41,V26, TACK:44",B. Yankson rush for 3 yards to the SS26 (M. Kensy).,"V,2,7,V26",rush,NA,NA,0,9,13,0,NA,NA,16,V,SS,"PUNT,3,04:19,3","PUNT,3,00:00,28",8,25,4:19,PUNT,3,04:19,SS03,PUNT,3,00:00,SS28,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,2,7,SS26,"V,2,7,V26","16,9,129","PASS:2,C,88,V28 TACK:8",A. Ellis pass complete to M. Pludra for 2 yards to the SS28 (P. Steffen).,"V,3,5,V28",pass,NA,NA,0,9,13,0,NA,NA,16,V,SS,"PUNT,3,04:19,3","PUNT,3,00:00,28",8,25,4:19,PUNT,3,04:19,SS03,PUNT,3,00:00,SS28,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,3,5,SS28,"V,3,5,V28","16,10,130","PASS:2,I,88,* BRUP:23",A. Ellis pass incomplete to M. Pludra (T. Janssen).,"V,4,5,V28",pass,NA,NA,0,9,13,0,NA,NA,16,V,SS,"PUNT,3,04:19,3","PUNT,3,00:00,28",8,25,4:19,PUNT,3,04:19,SS03,PUNT,3,00:00,SS28,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,4,5,SS28,"V,4,5,V28","16,11,131","PUNT:9,H33 DN:","S. Mueller punt 39 yards to the CC33, downed.","H,1,10,H33",punt,NA,NA,0,9,13,0,NA,NA,16,V,SS,"PUNT,3,04:19,3","PUNT,3,00:00,28",8,25,4:19,PUNT,3,04:19,SS03,PUNT,3,00:00,SS28,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC33,"H,1,10,H33","17,1,132",{DRIVE}:00:00,COLOGNE CENTURIONS drive start at 00:00.,"H,1,10,H33",NA,00:00,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC33,"H,1,10,H33","17,2,133",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,1,10,H33",NA,15:00,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC33,"H,1,10,H33","17,3,134","RUSH:28,H32, TACK:32",M. London rush for loss of 1 yard to the CC32 (J. Ludwig-M.).,"H,2,11,H32",rush,NA,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,11,CC32,"H,2,11,H32","17,4,135","RUSH:28,H36, TACK:42",M. London rush for 4 yards to the CC36 (Z. Blair).,"H,3,7,H36",rush,NA,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,3,7,CC36,"H,3,7,H36","17,5,136","PASS:6,C,5,H49 TACK:31","J. Nowak pass complete to P. Lenhardt for 13 yards to the CC49, 1ST DOWN CC (N. Wenzelburger).","H,1,10,H49",pass,NA,pass,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC49,"H,1,10,H49","17,6,137","RUSH:28,V47, TACK:42,48",M. London rush for 4 yards to the SS47 (Z. Blair;T. Stickel).,"H,2,6,V47",rush,NA,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,6,SS47,"H,2,6,V47","17,7,138","RUSH:28,V43, TACK:20",M. London rush for 4 yards to the SS43 (L. Ogbevoen).,"H,3,2,V43",rush,NA,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,3,2,SS43,"H,3,2,V43","17,8,139","RUSH:28,V42, TACK:11,98",M. London rush for 1 yard to the SS42 (R. Lakalaka;M. Fuerst).,"H,4,1,V42",rush,NA,NA,0,9,13,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,4,1,SS42,"H,4,1,V42","17,9,140","RUSH:28,V40,TACK:98,97","M. London rush TACK:98 for 2 yards to the SS40, 1ST DOWN CC.","H,1,10,V40",rush,NA,rush,0,9,13,0,NA,TACK:98,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS40,"H,1,10,V40","17,10,141","RUSH:28,V00, T:10:21","M. London rush for 40 yards to the SS0, 1ST DOWN CC, TOUCHDOWN, clock 10:21.","H,1,10,V15",rush,10:21,rush,1,9,19,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS15,"H,1,10,V15","17,11,142","PAT:P,9,M",W. Bhikh pass attempt failed.,"H,1,0,H35",pat,NA,NA,0,9,19,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,0,CC35,"H,1,0,H35","17,12,143","KO:2,V05 RET:39,V19 TACK:8","D. Schuhmacher kickoff 60 yards to the SS5, D. Gfeller return 14 yards to the SS19 (P. Steffen).","V,1,10,V19",kick_off,NA,NA,0,9,19,0,NA,NA,17,H,CC,"PUNT,4,15:00,33","TD,4,10:21,100",8,67,4:39,PUNT,4,15:00,CC33,TD,4,10:21,SS00,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,1,10,SS19,"V,1,10,V19","18,1,144",{DRIVE}:10:14,STUTTGART SURGE drive start at 10:14.,"V,1,10,V19",NA,10:14,NA,0,9,19,0,NA,NA,18,V,SS,"KO,4,10:14,19","INT,4,09:05,16",3,-3,1:09,KO,4,10:14,SS19,INT,4,09:05,SS16,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,1,10,SS19,"V,1,10,V19","18,2,145","PASS:2,S,TM,V12 SACK:93 PEN:V,CHB,D","A. Ellis sacked for loss of 7 yards to the SS12 (S. Ziebarth), PENALTY SS Chopblock declined.","V,2,17,V12",pass,NA,NA,0,9,19,0,NA,NA,18,V,SS,"KO,4,10:14,19","INT,4,09:05,16",3,-3,1:09,KO,4,10:14,SS19,INT,4,09:05,SS16,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,2,17,SS12,"V,2,17,V12","18,3,146","RUSH:26,V16,TACK:55",R. Pein rush TACK:55 for 4 yards to the SS16.,"V,3,13,V16",rush,NA,NA,0,9,19,0,NA,TACK:55,18,V,SS,"KO,4,10:14,19","INT,4,09:05,16",3,-3,1:09,KO,4,10:14,SS19,INT,4,09:05,SS16,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,3,13,SS16,"V,3,13,V16","18,4,147","PASS:2,X,30,V27 RET:30,V13 TACK:41","A. Ellis pass intercepted by M. Mbaye at the SS27, M. Mbaye return 14 yards to the SS13 (B. Yankson).","H,1,10,V13",pass,NA,NA,0,9,19,0,I,NA,18,V,SS,"KO,4,10:14,19","INT,4,09:05,16",3,-3,1:09,KO,4,10:14,SS19,INT,4,09:05,SS16,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS13,"H,1,10,V13","19,1,148",{DRIVE}:09:05,COLOGNE CENTURIONS drive start at 09:05.,"H,1,10,V13",NA,09:05,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS13,"H,1,10,V13","19,2,149","RUSH:28,V11, TACK:97",M. London rush for 2 yards to the SS11 (P. Ungericht).,"H,2,8,V11",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,8,SS11,"H,2,8,V11","19,3,150","RUSH:28,V04, TACK:20",M. London rush for 7 yards to the SS4 (L. Ogbevoen).,"H,3,1,V04",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,3,1,SS04,"H,3,1,V04","19,4,151","RUSH:28,V04, TACK:42",M. London rush for no gain to the SS4 (Z. Blair).,"H,4,1,V04",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,4,1,SS04,"H,4,1,V04","19,5,152",TOUT:H T:07:20,"Timeout Cologne Centurions, clock 07:20.","H,4,1,V04",NA,07:20,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,4,1,SS04,"H,4,1,V04","19,6,153","RUSH:6,V01, TACK:23,92","J. Nowak rush for 3 yards to the SS1, 1ST DOWN CC (M. Dabo;T. Burkhardt).","H,1,0,V01",rush,NA,rush,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,0,SS01,"H,1,0,V01","19,7,154","RUSH:28,V02, TACK:42",M. London rush for loss of 1 yard to the SS2 (Z. Blair).,"H,2,0,V02",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,0,SS02,"H,2,0,V02","19,8,155","PEN:H,FS,A,72,V07,N",PENALTY CC false start (F. Jansen) 5 yards to the SS7.,"H,2,0,V07",penalty,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,0,SS07,"H,2,0,V07","19,9,156","RUSH:28,V03, TACK:42,32",M. London rush for 4 yards to the SS3 (Z. Blair;J. Ludwig-M.).,"H,3,0,V03",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,3,0,SS03,"H,3,0,V03","19,10,157","RUSH:43,V02, TACK:11",P. Poetsch rush for 1 yard to the SS2 (R. Lakalaka).,"H,4,0,V02",rush,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,4,0,SS02,"H,4,0,V02","19,11,158",TOUT:H T:04:29,"Timeout Cologne Centurions, clock 04:29.","H,4,0,V02",NA,04:29,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,4,0,SS02,"H,4,0,V02","19,12,159","PASS:6,I,43,*",J. Nowak pass incomplete to P. Poetsch.,"V,1,10,V02",pass,NA,NA,0,9,19,0,NA,NA,19,H,CC,"INT,4,09:05,87","DOWNS,4,04:23,98",8,11,4:42,INT,4,09:05,SS13,DOWNS,4,04:23,SS02,1
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,1,10,SS02,"V,1,10,V02","20,1,160",{DRIVE}:04:23,STUTTGART SURGE drive start at 04:23.,"V,1,10,V02",NA,04:23,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,1,10,SS02,"V,1,10,V02","20,2,161","RUSH:41,V09, TACK:21",B. Yankson rush for 7 yards to the SS9 (S. Vogel).,"V,2,3,V09",rush,NA,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,2,3,SS09,"V,2,3,V09","20,3,162","PASS:2,S,TM,V06 SACK:30",A. Ellis sacked for loss of 3 yards to the SS6 (M. Mbaye).,"V,3,6,V06",pass,NA,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,3,6,SS06,"V,3,6,V06","20,4,163",TOUT:H T:03:22,"Timeout Cologne Centurions, clock 03:22.","V,3,6,V06",NA,03:22,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,3,6,SS06,"V,3,6,V06","20,5,164","PASS:2,I,14,* BRUP:9",A. Ellis pass incomplete to L. Geyer (W. Bhikh).,"V,4,6,V06",pass,NA,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,SS,4,6,SS06,"V,4,6,V06","20,6,165","PUNT:9,H47 DN:","S. Mueller punt 47 yards to the CC47, downed.","H,1,10,H47",punt,NA,NA,0,9,19,0,NA,NA,20,V,SS,"DOWNS,4,04:23,2","PUNT,4,03:01,6",3,4,1:22,DOWNS,4,04:23,SS02,PUNT,4,03:01,SS06,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC47,"H,1,10,H47","21,1,166",{DRIVE}:03:01,COLOGNE CENTURIONS drive start at 03:01.,"H,1,10,H47",NA,03:01,NA,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,CC47,"H,1,10,H47","21,2,167","RUSH:43,V49, TACK:48",P. Poetsch rush for 4 yards to the SS49 (T. Stickel).,"H,2,6,V49",rush,NA,NA,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,6,SS49,"H,2,6,V49","21,3,168","RUSH:6,V41, TACK:98","J. Nowak rush for 8 yards to the SS41, 1ST DOWN CC (M. Fuerst).","H,1,10,V41",rush,NA,rush,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS41,"H,1,10,V41","21,4,169","RUSH:28,V36, TACK:92",M. London rush for 5 yards to the SS36 (T. Burkhardt).,"H,2,5,V36",rush,NA,NA,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,2,5,SS36,"H,2,5,V36","21,5,170","RUSH:26,V33, TACK:72",A. Frisch rush for 3 yards to the SS33 (D. Pisaric).,"H,3,2,V33",rush,NA,NA,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,3,2,SS33,"H,3,2,V33","21,6,171","RUSH:4,V19, TACK:72","G. Ngovo rush for 14 yards to the SS19, 1ST DOWN CC (D. Pisaric).","H,1,10,V19",rush,NA,rush,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
2021_11_SS_CC,SS,CC,Stuttgart Surge,Cologne Centurions,8/29/2021,Cologne,Ostkampfbahn,17:15,19:39,Y,02:24,333,17 C,17 kmh,light rain,CC,1,10,SS19,"H,1,10,V19","21,7,172",HALF: T:00:00,"End of game, clock 00:00.","H,1,10,V19",NA,00:00,NA,0,9,19,0,NA,NA,21,H,CC,"PUNT,4,03:01,47","HALF,4,00:00,81",5,34,3:01,PUNT,4,03:01,CC47,HALF,4,00:00,SS19,NA
