game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,turnover,clock,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF30,"V,1,10,V30","0,1,0",CMT:FG wins toss and defers - RF elects to receive and FG to defend S goal,FG wins toss and defers - RF elects to receive and FG to defend S goal,"V,1,10,V30",NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF30,"V,1,10,V30","0,2,1","SPOT:H,H30,Y",FG ball on FG30.,"H,1,10,H30",NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG30,"H,1,10,H30","0,3,2","KO:1,V05 RET:22,V28 TACK:30","R. Rimmler kickoff 65 yards to the RF5, O. Williams return 23 yards to the RF28 (F. Reuter).","V,1,10,V28",kick_off,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF28,"V,1,10,V28","1,1,3","RUSH:21,V33, TACK:41",J. Aguemon rush for 5 yards to the RF33 (S. Gauthier).,"V,2,5,V33",rush,NA,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,5,RF33,"V,2,5,V33","1,2,4","RUSH:11,V41, TACK:52,56","M. Adam rush for 8 yards to the RF41, 1ST DOWN RF (W. Nasri;S. Silva Gomez).","V,1,10,V41",rush,rush,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF41,"V,1,10,V41","1,3,5","RUSH:21,V43, TACK:40",J. Aguemon rush for 2 yards to the RF43 (L. Achaintre).,"V,2,8,V43",rush,NA,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,8,RF43,"V,2,8,V43","1,4,6","RUSH:21,H42, OB:","J. Aguemon rush for 15 yards to the FG42, 1ST DOWN RF, out-of-bounds.","V,1,10,H42",rush,rush,1,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG42,"V,1,10,H42","1,5,7","PASS:11,C,86,H24 TACK:18,52","M. Adam pass complete to N. Robitaille for 18 yards to the FG24, 1ST DOWN RF (F. Lowery;W. Nasri).","V,1,10,H24",pass,pass,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG24,"V,1,10,H24","1,6,8","PASS:11,I,TM,*",M. Adam pass incomplete.,"V,2,10,H24",pass,NA,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,10,FG24,"V,2,10,H24","1,7,9","RUSH:21,H21, TACK:55",J. Aguemon rush for 3 yards to the FG21 (M. Sy).,"V,3,7,H21",rush,NA,0,NA,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,3,7,FG21,"V,3,7,H21","1,8,10","PASS:11,X,14,H00 RET:14,H20 TACK:82","M. Adam pass intercepted by J. Poznanski at the FG0, J. Poznanski return 20 yards to the FG20 (D. Rofalski).","H,1,10,H20",pass,NA,0,I,NA,0,0,0,1,V,RF,"KO,1,15:00,28","INT,1,10:56,79",8,51,4:04,KO,1,15:00,RF28,INT,1,10:56,FG21,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG20,"H,1,10,H20","2,1,11",{DRIVE}:10:56,FRANKFURT GALAXY drive start at 10:56.,"H,1,10,H20",NA,NA,0,NA,10:56,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG20,"H,1,10,H20","2,2,12","PEN:H,UC,O PEN:V,UC,O NOPLAY:","PENALTY FG Unsportsmanlike Conduct off-setting, PENALTY RF Unsportsmanlike Conduct off-setting, NO PLAY.","H,1,10,H20",penalty,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG20,"H,1,10,H20","2,3,13","RUSH:21,H26, TACK:90",G. Adams rush for 6 yards to the FG26 (R. Feltes).,"H,2,4,H26",rush,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,4,FG26,"H,2,4,H26","2,4,14","PASS:7,C,10,H33 TACK:59","J. Sullivan pass complete to T. Benschuh for 7 yards to the FG33, 1ST DOWN FG (E. Zengin).","H,1,10,H33",pass,pass,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG33,"H,1,10,H33","2,5,15","PASS:7,I,87,*",J. Sullivan pass incomplete to K. Mwamba.,"H,2,10,H33",pass,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,10,FG33,"H,2,10,H33","2,6,16","RUSH:7,H34, TACK:95,96",J. Sullivan rush for 1 yard to the FG34 (C. van Horn;T. Owusu-Bediak).,"H,3,9,H34",rush,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,3,9,FG34,"H,3,9,H34","2,7,17","PASS:7,I,84,* BRUP:25",J. Sullivan pass incomplete to C. Sow (L. Meyer).,"H,4,9,H34",pass,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,4,9,FG34,"H,4,9,H34","2,8,18","PUNT:82,V30 FC:86","H. Schwarz punt 36 yards to the RF30, fair catch by N. Robitaille.","V,1,10,V30",punt,NA,0,NA,NA,0,0,0,2,H,FG,"INT,1,10:56,20","PUNT,1,08:31,34",5,14,2:25,INT,1,10:56,FG20,PUNT,1,08:31,FG34,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF30,"V,1,10,V30","3,1,19",{DRIVE}:08:31,RHEIN FIRE drive start at 08:31.,"V,1,10,V30",NA,NA,0,NA,08:31,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF30,"V,1,10,V30","3,2,20",TOUT:H T:08:31,"Timeout Frankfurt Galaxy, clock 08:31.","V,1,10,V30",NA,NA,0,NA,08:31,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF30,"V,1,10,V30","3,3,21","RUSH:21,V33, TACK:31,52 PEN:V,OH,A,TM,V20,N NOPLAY:","J. Aguemon rush for 3 yards to the RF33 (K. Katz;W. Nasri), PENALTY RF Offensive Holding 10 yards to the RF20, NO PLAY.","V,1,20,V20",penalty,NA,0,NA,NA,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,20,RF20,"V,1,20,V20","3,4,22","PASS:11,C,86,H12 TACK:18","M. Adam pass complete to N. Robitaille for 68 yards to the FG12, 1ST DOWN RF (F. Lowery).","V,1,10,H12",pass,pass,0,NA,NA,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG12,"V,1,10,H12","3,5,23","RUSH:21,H10, TACK:99,52",J. Aguemon rush for 2 yards to the FG10 (K. Maier;W. Nasri).,"V,2,8,H10",rush,NA,0,NA,NA,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,8,FG10,"V,2,8,H10","3,6,24","RUSH:21,H08, TACK:91",J. Aguemon rush for 2 yards to the FG8 (V. Buffet).,"V,3,6,H08",rush,NA,0,NA,NA,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,3,6,FG08,"V,3,6,H08","3,7,25",TOUT:V T:05:56,"Timeout Rhein Fire, clock 05:56.","V,3,6,H08",NA,NA,0,NA,05:56,0,0,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,3,6,FG08,"V,3,6,H08","3,8,26","PASS:11,C,6,H00 T:05:52","M. Adam pass complete to T. Knuettel for 8 yards to the FG0, 1ST DOWN RF, TOUCHDOWN, clock 05:52.","V,1,10,H15",pass,pass,0,NA,05:52,1,6,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG15,"V,1,10,H15","3,9,27","PAT:K,2,B BLOCK:18",D. Schuhmacher kick attempt failed (blocked) (blocked by F. Lowery).,"V,1,0,V30",pat,NA,0,NA,NA,0,6,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,0,RF30,"V,1,0,V30","3,10,28","KO:23,H00 TB:","D. Rennich kickoff 70 yards to the FG0, touchback.","H,1,10,H20",kick_off,NA,0,NA,NA,0,6,0,3,V,RF,"PUNT,1,08:31,30","TD,1,05:52,100",4,70,2:39,PUNT,1,08:31,RF30,TD,1,05:52,FG00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG20,"H,1,10,H20","4,1,29",{DRIVE}:05:52,FRANKFURT GALAXY drive start at 05:52.,"H,1,10,H20",NA,NA,0,NA,05:52,0,6,0,4,H,FG,"KO,1,05:52,20","PUNT,1,04:28,26",3,6,1:24,KO,1,05:52,FG20,PUNT,1,04:28,FG26,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG20,"H,1,10,H20","4,2,30","RUSH:21,H23, TACK:95,3",G. Adams rush for 3 yards to the FG23 (C. van Horn;L. Ruoss).,"H,2,7,H23",rush,NA,0,NA,NA,0,6,0,4,H,FG,"KO,1,05:52,20","PUNT,1,04:28,26",3,6,1:24,KO,1,05:52,FG20,PUNT,1,04:28,FG26,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,7,FG23,"H,2,7,H23","4,3,31","PEN:H,FS,A,87,H18,N",PENALTY FG False Start (K. Mwamba) 5 yards to the FG18.,"H,2,12,H18",penalty,NA,0,NA,NA,0,6,0,4,H,FG,"KO,1,05:52,20","PUNT,1,04:28,26",3,6,1:24,KO,1,05:52,FG20,PUNT,1,04:28,FG26,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,12,FG18,"H,2,12,H18","4,4,32","RUSH:7,H26, OB:","J. Sullivan rush for 8 yards to the FG26, out-of-bounds.","H,3,4,H26",rush,NA,1,NA,NA,0,6,0,4,H,FG,"KO,1,05:52,20","PUNT,1,04:28,26",3,6,1:24,KO,1,05:52,FG20,PUNT,1,04:28,FG26,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,3,4,FG26,"H,3,4,H26","4,5,33","PASS:7,I,13,*",J. Sullivan pass incomplete to M. Rutsch.,"H,4,4,H26",pass,NA,0,NA,NA,0,6,0,4,H,FG,"KO,1,05:52,20","PUNT,1,04:28,26",3,6,1:24,KO,1,05:52,FG20,PUNT,1,04:28,FG26,NA
