game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,turnover,clock,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,RF11,"H,1,10,V11","22,16,178","D:1,10",1st and 10.,"H,1,10,V11",NA,NA,0,NA,NA,0,26,19,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,RF11,"H,1,10,V11","22,17,179","PASS:7,I,13,* PEN:V,RP,A,25,V05,1 NOPLAY:","J. Sullivan pass incomplete to M. Rutsch, PENALTY RF Roughing the Passer (L. Meyer) 6 yards to the RF5, 1ST DOWN FG, NO PLAY.","H,1,0,V05",penalty,penalty,0,NA,NA,0,26,19,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,0,RF05,"H,1,0,V05","22,18,180","RUSH:7,V01, TACK:58,9",J. Sullivan rush for 4 yards to the RF1 (J. Sleiman;R. Grooten).,"H,2,0,V01",rush,NA,0,NA,NA,0,26,19,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,0,RF01,"H,2,0,V01","22,19,181","RUSH:7,V00, T:05:07","J. Sullivan rush for 1 yard to the RF0, 1ST DOWN FG, TOUCHDOWN, clock 05:07.","H,1,10,V15",rush,rush,0,NA,05:07,1,26,25,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,RF15,"H,1,10,V15","22,20,182","PAT:K,1,G",R. Rimmler kick attempt good.,"H,1,0,H30",pat,NA,0,NA,NA,1,26,26,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,0,FG30,"H,1,0,H30","22,21,183","KO:1,V03 RET:22,V33 OB:","R. Rimmler kickoff 67 yards to the RF3, O. Williams return 30 yards to the RF33, out-of-bounds.","V,1,10,V33",kick_off,NA,1,NA,NA,0,26,26,22,H,FG,"DOWNS,4,14:08,1","TD,4,05:07,100",16,99,9:01,DOWNS,4,14:08,FG01,TD,4,05:07,RF00,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF33,"V,1,10,V33","23,1,184",{DRIVE}:05:01,RHEIN FIRE drive start at 05:01.,"V,1,10,V33",NA,NA,0,NA,05:01,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF33,"V,1,10,V33","23,2,185","PASS:11,S,TM,V27 SACK:41",M. Adam sacked for loss of 6 yards to the RF27 (S. Gauthier).,"V,2,16,V27",pass,NA,0,NA,NA,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,16,RF27,"V,2,16,V27","23,3,186","QB:V,12",R. Dagdelen at QB for Rhein Fire.,"V,2,16,V27",NA,NA,0,NA,NA,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,16,RF27,"V,2,16,V27","23,4,187","RUSH:21,V23, TACK:95,90",J. Aguemon rush for loss of 4 yards to the RF23 (M. Konya;M. A. Hor).,"V,3,20,V23",rush,NA,0,NA,NA,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,3,20,RF23,"V,3,20,V23","23,5,188","PASS:12,C,6,V40 TACK:14",R. Dagdelen pass complete to T. Knuettel for 17 yards to the RF40 (J. Poznanski).,"V,4,3,V40",pass,NA,0,NA,NA,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,4,3,RF40,"V,4,3,V40","23,6,189",TOUT:H T:03:28,"Timeout Frankfurt Galaxy, clock 03:28.","V,4,3,V40",NA,NA,0,NA,03:28,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,4,3,RF40,"V,4,3,V40","23,7,190","PUNT:14,H14 RET:18,H14 TACK:43,34","M. Eisenhut punt 46 yards to the FG14, F. Lowery return 0 yards to the FG14 (P. Poetsch;F. Umetelli).","H,1,10,H14",punt,NA,0,NA,NA,0,26,26,23,V,RF,"KO,4,05:01,33","PUNT,4,03:21,40",3,7,1:40,KO,4,05:01,RF33,PUNT,4,03:21,RF40,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG14,"H,1,10,H14","24,1,191",{DRIVE}:03:21,FRANKFURT GALAXY drive start at 03:21.,"H,1,10,H14",NA,NA,0,NA,03:21,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG14,"H,1,10,H14","24,2,192","PASS:7,C,10,H16 TACK:4 PEN:H,IBW,A,21,H07,N NOPLAY:","J. Sullivan pass complete to T. Benschuh for 2 yards to the FG16 (J. Seibel), PENALTY FG Illegal Block Above Waist (G. Adams) 7 yards to the FG7, NO PLAY.","H,1,17,H07",penalty,NA,0,NA,NA,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,17,FG07,"H,1,17,H07","24,3,193","RUSH:21,H09, TACK:41,90",G. Adams rush for 2 yards to the FG9 (A. Sobotta;R. Feltes).,"H,2,15,H09",rush,NA,0,NA,NA,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,2,15,FG09,"H,2,15,H09","24,4,194","PASS:7,I,21,*",J. Sullivan pass incomplete to G. Adams.,"H,3,15,H09",pass,NA,0,NA,NA,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,3,15,FG09,"H,3,15,H09","24,5,195","RUSH:7,H09, TACK:3",J. Sullivan rush for no gain to the FG9 (L. Ruoss).,"H,4,15,H09",rush,NA,0,NA,NA,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,4,15,FG09,"H,4,15,H09","24,6,196",TOUT:V T:02:14,"Timeout Rhein Fire, clock 02:14.","H,4,15,H09",NA,NA,0,NA,02:14,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,4,15,FG09,"H,4,15,H09","24,7,197","PUNT:82,V45 RET:86,H45 TACK:99,58","H. Schwarz punt 46 yards to the RF45, N. Robitaille return 10 yards to the FG45 (K. Maier;A. Williams).","V,1,10,H45",punt,NA,0,NA,NA,0,26,26,24,H,FG,"PUNT,4,03:21,14","PUNT,4,02:00,9",3,-5,1:21,PUNT,4,03:21,FG14,PUNT,4,02:00,FG09,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG45,"V,1,10,H45","25,1,198",{DRIVE}:02:00,RHEIN FIRE drive start at 02:00.,"V,1,10,H45",NA,NA,0,NA,02:00,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG45,"V,1,10,H45","25,2,200","RUSH:21,H46, TACK:55,94",J. Aguemon rush for loss of 1 yard to the FG46 (M. Sy;C. Udegbe).,"V,2,11,H46",rush,NA,0,NA,NA,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,11,FG46,"V,2,11,H46","25,3,201",TOUT:H T:01:52,"Timeout Frankfurt Galaxy, clock 01:52.","V,2,11,H46",NA,NA,0,NA,01:52,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,11,FG46,"V,2,11,H46","25,4,202","PASS:12,C,86,H17 TACK:18","R. Dagdelen pass complete to N. Robitaille for 29 yards to the FG17, 1ST DOWN RF (F. Lowery).","V,1,10,H17",pass,pass,0,NA,NA,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,FG17,"V,1,10,H17","25,5,203","PASS:12,I,6,* BRUP:24",R. Dagdelen pass incomplete to T. Knuettel (K. Ben El Ghali).,"V,2,10,H17",pass,NA,0,NA,NA,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,2,10,FG17,"V,2,10,H17","25,6,204","RUSH:23,H07, TACK:24","D. Rennich rush for 10 yards to the FG7, 1ST DOWN RF (K. Ben El Ghali).","V,1,0,H07",rush,rush,0,NA,NA,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,0,FG07,"V,1,0,H07","25,7,205","PEN:V,DG,A,12,H12,N",PENALTY RF Delay of Game (R. Dagdelen) 5 yards to the FG12.,"V,1,0,H12",penalty,NA,0,NA,NA,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,0,FG12,"V,1,0,H12","25,8,206",TOUT:V T:00:13,"Timeout Rhein Fire, clock 00:13.","V,1,0,H12",NA,NA,0,NA,00:13,0,26,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,0,FG12,"V,1,0,H12","25,9,207","FGA:2,29,G T:00:08","D. Schuhmacher field goal attempt from 29 GOOD, clock 00:08.","V,1,0,V30",field_goal,NA,0,NA,00:08,1,29,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,0,RF30,"V,1,0,V30","25,10,208","KO:2,H10 RET:33,H32 TACK:22,41","D. Schuhmacher kickoff 60 yards to the FG10, J. Rodney return 22 yards to the FG32 (O. Williams;A. Sobotta).","H,1,10,H32",kick_off,NA,0,NA,NA,0,29,26,25,V,RF,"PUNT,4,02:00,55","FG,4,00:08,88",5,33,1:52,PUNT,4,02:00,FG45,FG,4,00:08,FG12,1
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG32,"H,1,10,H32","26,1,209",{DRIVE}:00:01,FRANKFURT GALAXY drive start at 00:01.,"H,1,10,H32",NA,NA,0,NA,00:01,0,29,26,26,H,FG,"KO,4,00:01,32","INT,4,00:00,32",1,0,0:01,KO,4,00:01,FG32,INT,4,00:00,FG32,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG32,"H,1,10,H32","26,2,210",TOUT:H T:00:01,"Timeout Frankfurt Galaxy, clock 00:01.","H,1,10,H32",NA,NA,0,NA,00:01,0,29,26,26,H,FG,"KO,4,00:01,32","INT,4,00:00,32",1,0,0:01,KO,4,00:01,FG32,INT,4,00:00,FG32,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG32,"H,1,10,H32","26,3,211",TOUT:V T:00:01,"Timeout Rhein Fire, clock 00:01.","H,1,10,H32",NA,NA,0,NA,00:01,0,29,26,26,H,FG,"KO,4,00:01,32","INT,4,00:00,32",1,0,0:01,KO,4,00:01,FG32,INT,4,00:00,FG32,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG32,"H,1,10,H32","26,4,212","QB:H,16",N. Schumm at QB for Frankfurt Galaxy.,"H,1,10,H32",NA,NA,0,NA,NA,0,29,26,26,H,FG,"KO,4,00:01,32","INT,4,00:00,32",1,0,0:01,KO,4,00:01,FG32,INT,4,00:00,FG32,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,FG,1,10,FG32,"H,1,10,H32","26,5,213","PASS:16,X,25,V25 RET:25,V25 TACK:13","N. Schumm pass intercepted by L. Meyer at the RF25, L. Meyer return 0 yards to the RF25 (M. Rutsch).","V,1,10,V25",pass,NA,0,I,NA,0,29,26,26,H,FG,"KO,4,00:01,32","INT,4,00:00,32",1,0,0:01,KO,4,00:01,FG32,INT,4,00:00,FG32,NA
2022_01_RF_FG,RF,FG,Rhein Fire,Frankfurt Galaxy,6/5/2022,Frankfurt,PSD Bank Arena,15:00,17:55,2:55,7525,22 C,E 13km/h,cloudy,M. Scholz,B. Hansen,M. Szczepanski,S. Richardson,J. Seppelin,E. Jenssen,H. Romanczyk,RF,1,10,RF25,"V,1,10,V25","27,1,214",{DRIVE}:00:00,RHEIN FIRE drive start at 00:00.,"V,1,10,V25",NA,NA,0,NA,00:00,0,29,26,27,V,RF,"INT,4,00:00,25",",0,00:00,25",0,0,0:00,INT,4,00:00,RF25,NA,0,00:00,RF25,NA
