game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,RT20,"V,1,10,H20","16,5,103","PEN:V,OH,A,TM,H30,N",PENALTY BT Offensive Holding 10 yards to the RT30.,"V,1,20,H30",penalty,NA,NA,0,13,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,20,RT30,"V,1,20,H30","16,6,104","RUSH:9,H27, TACK:1",J. Germinerio rush for 3 yards to the RT27 (R. Seeber).,"V,2,17,H27",rush,NA,NA,0,13,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,17,RT27,"V,2,17,H27","16,7,105","PASS:9,I,85,* BRUP:23",J. Germinerio pass incomplete to N. Schumann (V. Mueller).,"V,3,17,H27",pass,NA,NA,0,13,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,17,RT27,"V,3,17,H27","16,8,106","PASS:9,C,1,H21 TACK:31",J. Germinerio pass complete to J. Crawford for 6 yards to the RT21 (T. Anderson).,"V,4,11,H21",pass,NA,NA,0,13,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,4,11,RT21,"V,4,11,H21","16,9,107","FGA:26,31,G T:06:42","J. Schenderlein field goal attempt from 31 GOOD, clock 06:42.","V,1,0,V30",field_goal,06:42,NA,1,16,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,0,BT30,"V,1,0,V30","16,10,108","KO:26,H45 RET:23,H45 TACK:30","J. Schenderlein kickoff 25 yards to the RT45, V. Mueller return 0 yards to the RT45 (L. Myrén).","H,1,10,H45",kick_off,NA,NA,0,16,21,NA,0,16,V,BT,"PUNT,3,10:27,58","FG,3,06:42,79",7,21,3:45,PUNT,3,10:27,RT42,FG,3,06:42,RT21,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT45,"H,1,10,H45","17,1,109","{DRIVE}:06:20 PASS:12,C,25,H46 TACK:2,20","RAIDERS TIROL drive start at 06:20, S. Shelton pass complete to T. Bonatti for 1 yard to the RT46 (S. Zeregbe;R. Kendall).","H,2,9,H46",pass,06:20,NA,0,16,21,NA,0,17,H,RT,"KO,3,06:20,45","PUNT,3,05:36,51",2,6,0:44,KO,3,06:20,RT45,PUNT,3,05:36,BT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,9,RT46,"H,2,9,H46","17,2,110","PASS:12,I,4,* BRUP:8",S. Shelton pass incomplete to M. Schneider (P. Seifert).,"H,3,9,H46",pass,NA,NA,0,16,21,NA,0,17,H,RT,"KO,3,06:20,45","PUNT,3,05:36,51",2,6,0:44,KO,3,06:20,RT45,PUNT,3,05:36,BT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,9,RT46,"H,3,9,H46","17,3,111","PEN:V,ILH,A,45,V49,1","PENALTY BT ILH (K. Kitchens) 5 yards to the BT49, 1ST DOWN RT.","H,1,10,V49",penalty,NA,penalty,0,16,21,NA,0,17,H,RT,"KO,3,06:20,45","PUNT,3,05:36,51",2,6,0:44,KO,3,06:20,RT45,PUNT,3,05:36,BT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT49,"H,1,10,V49","17,4,112","D:4,4",4th and 4.,"H,4,4,V49",NA,NA,NA,0,16,21,NA,0,17,H,RT,"KO,3,06:20,45","PUNT,3,05:36,51",2,6,0:44,KO,3,06:20,RT45,PUNT,3,05:36,BT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,4,4,BT49,"H,4,4,V49","17,5,113","PUNT:1,V15 RET:21,V15 FORCE:8 FUMB:V,V10,TM OB:","R. Seeber punt 34 yards to the BT15, A. Kilani return 0 yards to the BT15, fumble forced by C. Nitzlnader, fumble by A. Kilani recovered by BT Team at BT10, out-of-bounds.","V,1,10,V10",punt,NA,NA,0,16,21,NA,1,17,H,RT,"KO,3,06:20,45","PUNT,3,05:36,51",2,6,0:44,KO,3,06:20,RT45,PUNT,3,05:36,BT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT10,"V,1,10,V10","18,1,114","{DRIVE}:05:36 SPOT:V,V10,Y","BERLIN THUNDER drive start at 05:36, BT ball on BT10.","V,1,10,V10",NA,05:36,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT10,"V,1,10,V10","18,2,115","PEN:H,DSQ,A,8,V31,1","PENALTY RT Disqualification (C. Nitzlnader) 21 yards to the BT31, 1ST DOWN BT.","V,1,10,V31",penalty,NA,penalty,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT31,"V,1,10,V31","18,3,116","PEN:V,OH,A,70,V21,N",PENALTY BT Offensive Holding (T. Rodlauer) 10 yards to the BT21.,"V,1,20,V21",penalty,NA,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,20,BT21,"V,1,20,V21","18,4,117","SPOT:V,V31,Y",BT ball on BT31.,"V,1,20,V31",NA,NA,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,20,BT31,"V,1,20,V31","18,5,118","D:2,10",2nd and 10.,"V,2,10,V31",NA,NA,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,10,BT31,"V,2,10,V31","18,6,119","PASS:9,C,13,V30 TACK:29",J. Germinerio pass complete to Y. Binner for loss of 1 yard to the BT30 (L. Ogbevoen).,"V,3,11,V30",pass,NA,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,11,BT30,"V,3,11,V30","18,7,120","RUSH:9,V43, TACK:95,5","J. Germinerio rush for 13 yards to the BT43, 1ST DOWN BT (S. Schaar;D. Shelton).","V,1,10,V43",rush,NA,rush,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT43,"V,1,10,V43","18,8,121","PUNT:14,H20 FC:10","K. Hummel punt 37 yards to the RT20, fair catch by P. Haun.","H,1,10,H20",punt,NA,NA,0,16,21,NA,0,18,V,BT,"PUNT,3,05:36,31","PUNT,3,03:44,43",2,12,1:52,PUNT,3,05:36,BT31,PUNT,3,03:44,BT43,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT20,"H,1,10,H20","19,1,122",{DRIVE}:03:44,RAIDERS TIROL drive start at 03:44.,"H,1,10,H20",NA,03:44,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT20,"H,1,10,H20","19,2,123","PASS:12,S,TM,H17 SACK:90,2",S. Shelton sacked for loss of 3 yards to the RT17 (B. Baierl;S. Zeregbe).,"H,2,13,H17",pass,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,13,RT17,"H,2,13,H17","19,3,124","PEN:H,OH,D",PENALTY RT Offensive Holding declined.,"H,2,13,H17",penalty,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,13,RT17,"H,2,13,H17","19,4,125","D:3,13",3rd and 13.,"H,3,13,H17",NA,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,13,RT17,"H,3,13,H17","19,5,126","PEN:V,DH,A,TM,H36,1","PENALTY BT Defensive Holding 19 yards to the RT36, 1ST DOWN RT.","H,1,10,H36",penalty,NA,penalty,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT36,"H,1,10,H36","19,6,127","RUSH:25,H39, TACK:53",T. Bonatti rush for 3 yards to the RT39 (D. Izinyon).,"H,2,7,H39",rush,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,7,RT39,"H,2,7,H39","19,7,128","PASS:12,I,82,* BRUP:30",S. Shelton pass incomplete to J. Grischenig (L. Myrén).,"H,3,7,H39",pass,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,7,RT39,"H,3,7,H39","19,8,129","RUSH:12,V41, TACK:30,41","S. Shelton rush for 20 yards to the BT41, 1ST DOWN RT (L. Myrén;41).","H,1,10,V41",rush,NA,rush,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT41,"H,1,10,V41","19,9,130","PASS:12,S,TM,V45 SACK:2",S. Shelton sacked for loss of 4 yards to the BT45 (S. Zeregbe).,"H,2,14,V45",pass,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,14,BT45,"H,2,14,V45","19,10,131","PASS:12,C,10,V41 TACK:4",S. Shelton pass complete to P. Haun for 4 yards to the BT41 (G. Chongo).,"H,3,10,V41",pass,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,10,BT41,"H,3,10,V41","19,11,132",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,3,10,V41",NA,15:00,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,10,BT41,"H,3,10,V41","19,12,133",T:15:00,Clock 15:00.,"H,3,10,V41",NA,15:00,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,10,BT41,"H,3,10,V41","19,13,134","PASS:12,C,25,V35 TACK:53,20",S. Shelton pass complete to T. Bonatti for 6 yards to the BT35 (D. Izinyon;R. Kendall).,"H,4,4,V35",pass,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,4,4,BT35,"H,4,4,V35","19,14,135","PEN:V,ENC,A,TM,V30,1","PENALTY BT ENC 5 yards to the BT30, 1ST DOWN RT.","H,1,10,V30",penalty,NA,penalty,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT30,"H,1,10,V30","19,15,136","RUSH:12,V21, TACK:20",S. Shelton rush for 9 yards to the BT21 (R. Kendall).,"H,2,1,V21",rush,NA,NA,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,1,BT21,"H,2,1,V21","19,16,137","RUSH:25,V15, TACK:20","T. Bonatti rush for 6 yards to the BT15, 1ST DOWN RT (R. Kendall).","H,1,10,V15",rush,NA,rush,0,16,21,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT15,"H,1,10,V15","19,17,138","PASS:12,C,25,V00 TACK:4","S. Shelton pass complete to T. Bonatti for 15 yards to the BT0, 1ST DOWN RT, TOUCHDOWN (G. Chongo).","H,1,10,V15",pass,NA,pass,1,16,27,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
