game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT15,"H,1,10,V15","19,18,139","PAT:K,33,G",T. Unger kick attempt good.,"H,1,0,H30",pat,NA,NA,1,16,28,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,0,RT30,"H,1,0,H30","19,19,140","KO:33,V11 RET:22,V31 TACK:21","T. Unger kickoff 59 yards to the BT11, A. Wiesigstrauc return 20 yards to the BT31 (M. Roger).","V,1,10,V31",kick_off,NA,NA,0,16,28,NA,0,19,H,RT,"PUNT,3,03:44,20","TD,4,12:30,100",10,80,6:14,PUNT,3,03:44,RT20,TD,4,12:30,BT00,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT31,"V,1,10,V31","20,1,141","{DRIVE}:12:30 PASS:9,I,11,* BRUP:5","BERLIN THUNDER drive start at 12:30, J. Germinerio pass incomplete to B. Zerbe (D. Shelton).","V,2,10,V31",pass,12:30,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,10,BT31,"V,2,10,V31","20,2,142","PEN:H,DH,A,23,V36,1","PENALTY RT Defensive Holding (V. Mueller) 5 yards to the BT36, 1ST DOWN BT.","V,1,10,V36",penalty,NA,penalty,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT36,"V,1,10,V36","20,3,143","RUSH:1,V36, TACK:95",J. Crawford rush for no gain to the BT36 (S. Schaar).,"V,2,10,V36",rush,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,10,BT36,"V,2,10,V36","20,4,144","RUSH:1,V39, TACK:11,95",J. Crawford rush for 3 yards to the BT39 (A. Ferrari;S. Schaar).,"V,3,7,V39",rush,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,7,BT39,"V,3,7,V39","20,5,145","PASS:9,C,17,H39 TACK:23","J. Germinerio pass complete to E. Drossard for 22 yards to the RT39, 1ST DOWN BT (V. Mueller).","V,1,10,H39",pass,NA,pass,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,RT39,"V,1,10,H39","20,6,146","RUSH:1,H34, TACK:20",J. Crawford rush for 5 yards to the RT34 (P. Pilger).,"V,2,5,H34",rush,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,5,RT34,"V,2,5,H34","20,7,147","PEN:V,FS,A,TM,H39,N",PENALTY BT False Start 5 yards to the RT39.,"V,2,10,H39",penalty,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,10,RT39,"V,2,10,H39","20,8,148","PASS:9,C,22,H32 TACK:31",J. Germinerio pass complete to A. Wiesigstrauc for 7 yards to the RT32 (T. Anderson).,"V,3,3,H32",pass,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,3,RT32,"V,3,3,H32","20,9,149","PASS:9,C,22,H17 OB: TACK:1","J. Germinerio pass complete to A. Wiesigstrauc for 15 yards to the RT17, 1ST DOWN BT, out-of-bounds (R. Seeber).","V,1,10,H17",pass,NA,pass,0,16,28,NA,1,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,RT17,"V,1,10,H17","20,10,150","RUSH:22,H15, TACK:92",A. Wiesigstrauc rush for 2 yards to the RT15 (L. Orlovicius).,"V,2,8,H15",rush,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,8,RT15,"V,2,8,H15","20,11,151","PASS:9,I,11,* BRUP:3",J. Germinerio pass incomplete to B. Zerbe (J. Mayerhofer).,"V,3,8,H15",pass,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,8,RT15,"V,3,8,H15","20,12,152","PEN:V,OH,D",PENALTY BT Offensive Holding declined.,"V,3,8,H15",penalty,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,8,RT15,"V,3,8,H15","20,13,153","D:4,8",4th and 8.,"V,4,8,H15",NA,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,4,8,RT15,"V,4,8,H15","20,14,154","PASS:9,S,TM,H25 SACK:91",J. Germinerio sacked for loss of 10 yards to the RT25 (D. Brumfield).,"H,1,10,H25",pass,NA,NA,0,16,28,NA,0,20,V,BT,"KO,4,12:30,31","DOWNS,4,12:30,75",10,44,0:00,KO,4,12:30,BT31,DOWNS,4,12:30,RT25,1
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT25,"H,1,10,H25","21,1,155",{DRIVE}:07:25,RAIDERS TIROL drive start at 07:25.,"H,1,10,H25",NA,07:25,NA,0,16,28,NA,0,21,H,RT,"DOWNS,4,07:25,25","PUNT,4,07:25,22",3,-3,0:00,DOWNS,4,07:25,RT25,PUNT,4,07:25,RT22,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT25,"H,1,10,H25","21,2,156","PASS:12,I,80,* BRUP:8",S. Shelton pass incomplete to F. Abfalter (P. Seifert).,"H,2,10,H25",pass,NA,NA,0,16,28,NA,0,21,H,RT,"DOWNS,4,07:25,25","PUNT,4,07:25,22",3,-3,0:00,DOWNS,4,07:25,RT25,PUNT,4,07:25,RT22,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,10,RT25,"H,2,10,H25","21,3,157","RUSH:25,H26, TACK:20",T. Bonatti rush for 1 yard to the RT26 (R. Kendall).,"H,3,9,H26",rush,NA,NA,0,16,28,NA,0,21,H,RT,"DOWNS,4,07:25,25","PUNT,4,07:25,22",3,-3,0:00,DOWNS,4,07:25,RT25,PUNT,4,07:25,RT22,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,3,9,RT26,"H,3,9,H26","21,4,158","PASS:12,S,TM,H22 SACK:2",S. Shelton sacked for loss of 4 yards to the RT22 (S. Zeregbe).,"H,4,13,H22",pass,NA,NA,0,16,28,NA,0,21,H,RT,"DOWNS,4,07:25,25","PUNT,4,07:25,22",3,-3,0:00,DOWNS,4,07:25,RT25,PUNT,4,07:25,RT22,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,4,13,RT22,"H,4,13,H22","21,5,159","PUNT:1,V44 DN:","R. Seeber punt 34 yards to the BT44, downed.","V,1,10,V44",punt,NA,NA,0,16,28,NA,0,21,H,RT,"DOWNS,4,07:25,25","PUNT,4,07:25,22",3,-3,0:00,DOWNS,4,07:25,RT25,PUNT,4,07:25,RT22,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT44,"V,1,10,V44","22,1,160","{DRIVE}:07:25 POSS: SPOT:H,H27,Y D:1,7","BERLIN THUNDER drive start at 07:25, Change of possession, RT ball on RT27, 1st and 7.","H,1,7,H27",NA,07:25,NA,0,16,28,NA,0,22,V,BT,"PUNT,4,07:25,44","POSS,4,05:41,44",0,0,1:44,PUNT,4,07:25,BT44,POSS,4,05:41,BT44,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,7,RT27,"H,1,7,H27","23,1,161","{DRIVE}:05:41 POSS: SPOT:V,V49,Y D:1,10","RAIDERS TIROL drive start at 05:41, Change of possession, BT ball on BT49, 1st and 10.","V,1,10,V49",NA,05:41,NA,0,16,28,NA,0,23,H,RT,"POSS,4,05:41,27","POSS,4,05:41,27",0,0,0:00,POSS,4,05:41,RT27,POSS,4,05:41,RT27,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,1,10,BT49,"V,1,10,V49","24,1,162","{DRIVE}:05:41 PASS:9,I,17,* BRUP:3","BERLIN THUNDER drive start at 05:41, J. Germinerio pass incomplete to E. Drossard (J. Mayerhofer).","V,2,10,V49",pass,05:41,NA,0,16,28,NA,0,24,V,BT,"POSS,4,05:41,49","INT,4,04:10,51",3,2,1:31,POSS,4,05:41,BT49,INT,4,04:10,RT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,10,BT49,"V,2,10,V49","24,2,163","PEN:V,ICT,A,TM,V44,N",PENALTY BT ICT 5 yards to the BT44.,"V,2,15,V44",penalty,NA,NA,0,16,28,NA,0,24,V,BT,"POSS,4,05:41,49","INT,4,04:10,51",3,2,1:31,POSS,4,05:41,BT49,INT,4,04:10,RT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,2,15,BT44,"V,2,15,V44","24,3,164","PASS:9,C,11,H44 TACK:3",J. Germinerio pass complete to B. Zerbe for 12 yards to the RT44 (J. Mayerhofer).,"V,3,3,H44",pass,NA,NA,0,16,28,NA,0,24,V,BT,"POSS,4,05:41,49","INT,4,04:10,51",3,2,1:31,POSS,4,05:41,BT49,INT,4,04:10,RT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,3,RT44,"V,3,3,H44","24,4,165","PEN:V,FS,A,TM,H49,N",PENALTY BT False Start 5 yards to the RT49.,"V,3,8,H49",penalty,NA,NA,0,16,28,NA,0,24,V,BT,"POSS,4,05:41,49","INT,4,04:10,51",3,2,1:31,POSS,4,05:41,BT49,INT,4,04:10,RT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,BT,3,8,RT49,"V,3,8,H49","24,5,166","PASS:9,X,20,H38 RET:23,H30 TACK:1","J. Germinerio pass intercepted by P. Pilger at the RT38, V. Mueller return -8 yards to the RT30 (J. Crawford).","H,1,10,H30",pass,NA,NA,0,16,28,I,0,24,V,BT,"POSS,4,05:41,49","INT,4,04:10,51",3,2,1:31,POSS,4,05:41,BT49,INT,4,04:10,RT49,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT30,"H,1,10,H30","25,1,167","{DRIVE}:04:10 SPOT:H,H40,N","RAIDERS TIROL drive start at 04:10, RT ball on RT40.","H,1,10,H40",NA,04:10,NA,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,RT40,"H,1,10,H40","25,2,168","RUSH:24,H44, TACK:8",L. Haslwanter rush for 4 yards to the RT44 (P. Seifert).,"H,2,6,H44",rush,NA,NA,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,6,RT44,"H,2,6,H44","25,3,169","RUSH:24,V49, TACK:21,53","L. Haslwanter rush for 7 yards to the BT49, 1ST DOWN RT (A. Kilani;D. Izinyon).","H,1,10,V49",rush,NA,rush,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT49,"H,1,10,V49","25,4,170","RUSH:24,V48, TACK:88",L. Haslwanter rush for 1 yard to the BT48 (G. Behling-Lang).,"H,2,9,V48",rush,NA,NA,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,2,9,BT48,"H,2,9,V48","25,5,171","PEN:V,FMM,A,TM,V29,1","PENALTY BT FMM 19 yards to the BT29, 1ST DOWN RT.","H,1,10,V29",penalty,NA,penalty,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,10,BT29,"H,1,10,V29","25,6,172","RUSH:25,V03, TACK:8","T. Bonatti rush for 26 yards to the BT3, 1ST DOWN RT (P. Seifert).","H,1,0,V03",rush,NA,rush,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,0,BT03,"H,1,0,V03","25,7,173",HALF: T:00:00,"End of game, clock 00:00.","H,1,0,V03",NA,00:00,NA,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
2022_03_BT_RT,BT,RT,Berlin Thunder,Raiders Tirol,6/19/2022,Innsbruck,Tivoli stadion,15:00,17:50,2:50,3032,32,no,sunny,J. Wild,H. Horak,R. Hoelbling,M. Wild,J. Scott,N. Lakowitz,A. Flaisch-J.,RT,1,0,BT03,"H,1,0,V03","25,8,174",T:00:00,Clock 00:00.,"H,1,0,V03",NA,00:00,NA,0,16,28,NA,0,25,H,RT,"INT,4,04:10,30","HALF,4,00:00,97",4,67,4:10,INT,4,04:10,RT30,HALF,4,00:00,BT03,NA
